J1,J2,J3
-0.268251,-0.260185,0.280083
-0.308428,-0.104559,0.112509
-0.312617,0.064258,-0.069113
-0.280253,0.226606,-0.243625
-0.215039,0.363174,-0.390312
-0.124503,0.457353,-0.491409
-0.019149,0.497379,-0.534360
0.088713,0.477941,-0.513502
0.186335,0.400996,-0.430918
0.261976,0.275630,-0.296293
0.306284,0.116970,-0.125791
0.313485,-0.055685,0.059911
0.282215,-0.221250,0.238146
0.215867,-0.359435,0.387024
0.122334,-0.453190,0.488097
0.013142,-0.490771,0.528625
-0.097975,-0.467184,0.503187
-0.196863,-0.384878,0.414448
-0.270830,-0.253593,0.272982
-0.310349,-0.089356,0.096146
-0.310304,0.087334,-0.093927
-0.270643,0.253952,-0.273005
-0.196354,0.388807,-0.417832
-0.096824,0.473949,-0.509218
0.015323,0.497714,-0.534719
0.125760,0.456485,-0.490477
0.220198,0.355347,-0.381908
0.286168,0.207488,-0.223082
0.314661,0.032434,-0.034887
0.301416,-0.146588,0.157751
0.247678,-0.305762,0.329185
0.160242,-0.423834,0.456444
0.050701,-0.484883,0.522275
-0.066065,-0.480430,0.517472
-0.173959,-0.410611,0.442188
-0.257987,-0.284312,0.306074
-0.306432,-0.118192,0.127183
-0.312525,0.065329,-0.070265
-0.275382,0.240965,-0.259053
-0.200085,0.384005,-0.412677
-0.096955,0.473882,-0.509146
0.019832,0.497311,-0.534287
0.134119,0.450447,-0.483997
0.229895,0.339630,-0.365031
0.293464,0.180551,-0.194134
0.315392,-0.004035,0.004340
0.292000,-0.187637,0.201948
0.226115,-0.343862,0.370240
0.126908,-0.450160,0.484829
0.008717,-0.491007,0.528880
-0.111026,-0.460126,0.495576
-0.214452,-0.361475,0.389223
-0.286046,-0.208882,0.224825
-0.315057,-0.024308,0.026151
-0.297127,0.165113,-0.177542
-0.234900,0.330956,-0.355716
-0.137579,0.447809,-0.481166
-0.019559,0.497339,-0.534316
0.101633,0.471401,-0.506484
0.207819,0.373560,-0.401463
0.282790,0.218655,-0.235081
0.314743,0.030493,-0.032800
0.298210,-0.161910,0.174246
0.235157,-0.328853,0.354066
0.134961,-0.444498,0.478724
0.013142,-0.490771,0.528625
-0.111026,-0.460126,0.495576
-0.217673,-0.356792,0.384175
-0.289652,-0.196347,0.211327
-0.315393,-0.003603,0.003876
-0.290772,0.191004,-0.205368
-0.219706,0.356108,-0.382724
-0.113472,0.464535,-0.499116
0.011084,0.497998,-0.535024
0.134119,0.450447,-0.483997
0.235813,0.329330,-0.353970
0.299446,0.154447,-0.166078
0.314143,-0.045390,0.048834
0.276852,-0.237216,0.255341
0.193170,-0.389365,0.419285
0.076711,-0.476623,0.513366
-0.053021,-0.484288,0.521634
-0.173959,-0.410611,0.442188
-0.265381,-0.267253,0.287696
-0.311609,-0.077678,0.083578
-0.304749,0.126413,-0.135943
-0.245986,0.310188,-0.333412
-0.145290,0.441631,-0.474535
-0.019696,0.497325,-0.534302
0.109502,0.466933,-0.501689
0.220198,0.355347,-0.381908
0.293110,0.181964,-0.195652
0.315100,-0.022800,0.024528
0.281659,-0.222976,0.240004
0.198048,-0.383408,0.412863
0.078722,-0.475836,0.512518
-0.055066,-0.483741,0.521044
-0.179114,-0.405237,0.436395
-0.270830,-0.253593,0.272982
-0.313515,-0.055256,0.059450
-0.299446,0.154447,-0.166078
-0.231205,0.337399,-0.362635
-0.121098,0.459653,-0.493877
0.011084,0.497998,-0.535024
0.141509,0.444713,-0.477843
0.246415,0.309338,-0.332499
0.306284,0.116970,-0.125791
0.309480,-0.096548,0.103886
0.254690,-0.291445,0.313759
0.151589,-0.431423,0.464626
0.019361,-0.490278,0.528093
-0.116830,-0.456664,0.491842
-0.230781,-0.336276,0.362065
-0.300509,-0.151100,0.162608
-0.312617,0.064258,-0.069113
-0.264843,0.268725,-0.288875
-0.166357,0.422505,-0.454007
-0.035917,0.495027,-0.531836
0.101633,0.471401,-0.506484
0.219903,0.355804,-0.382398
0.295815,0.170822,-0.183678
0.314043,-0.047108,0.050682
0.270263,-0.255064,0.274566
0.172457,-0.412134,0.443830
0.039747,-0.487325,0.524909
-0.101257,-0.465502,0.501374
-0.221934,-0.350389,0.377275
-0.297713,-0.164142,0.176650
-0.313234,0.056534,-0.060807
-0.265438,0.267262,-0.287304
-0.164023,0.424795,-0.456464
-0.029383,0.496115,-0.533003
0.111425,0.465783,-0.500456
0.229895,0.339630,-0.365031
0.301613,0.143705,-0.154531
0.311239,-0.081293,0.087468
0.255987,-0.288672,0.310772
0.146715,-0.435455,0.468974
0.006088,-0.491102,0.528982
-0.136085,-0.443674,0.477835
-0.249378,-0.302390,0.325552
-0.309533,-0.096125,0.103432
-0.303773,0.132057,-0.142010
-0.233431,0.333546,-0.358497
-0.113472,0.464535,-0.499116
0.030746,0.495906,-0.532779
0.168678,0.420184,-0.451515
0.270784,0.253579,-0.272604
0.314661,0.032434,-0.034887
0.290033,-0.194966,0.209840
0.201471,-0.379081,0.408199
0.067957,-0.479797,0.516789
-0.080997,-0.474919,0.511529
-0.212009,-0.364941,0.392958
-0.295607,-0.173234,0.186439
-0.313087,0.058466,-0.062885
-0.260670,0.278695,-0.299586
-0.150130,0.437535,-0.470139
-0.006022,0.498218,-0.535260
0.139670,0.446175,-0.479412
0.254335,0.292913,-0.314858
0.311779,0.073464,-0.079013
0.298210,-0.161910,0.174246
0.215867,-0.359435,0.387024
0.083135,-0.474033,0.510573
-0.069308,-0.479333,0.516290
-0.205693,-0.373568,0.402257
-0.293890,-0.180259,0.194003
-0.313234,0.056534,-0.060807
-0.259350,0.281745,-0.302862
-0.144925,0.441933,-0.474859
0.003422,0.498280,-0.535327
0.151213,0.436595,-0.469130
0.263795,0.271278,-0.291618
0.314190,0.041912,-0.045082
0.289598,-0.196544,0.211539
0.195022,-0.387132,0.416878
0.052749,-0.484360,0.521711
-0.102697,-0.464745,0.500557
-0.233121,-0.332345,0.357829
-0.306432,-0.118192,0.127183
-0.304749,0.126413,-0.135943
-0.228671,0.341691,-0.367243
-0.096824,0.473949,-0.509218
0.058781,0.489468,-0.525871
0.200296,0.383728,-0.412379
0.292856,0.182972,-0.196736
0.312970,-0.062533,0.067280
0.254690,-0.291445,0.313759
0.131827,-0.446751,0.481153
-0.024882,-0.489681,0.527449
-0.175455,-0.409075,0.440532
-0.281223,-0.224315,0.241447
-0.315134,0.018845,-0.020272
-0.268722,0.258973,-0.278399
-0.153970,0.434162,-0.466518
0.000000,0.498310,-0.535359
0.154209,0.433948,-0.466289
0.269295,0.257489,-0.276805
0.315225,0.014961,-0.016093
0.279197,-0.230412,0.248013
0.169669,-0.414910,0.446823
0.014939,-0.490648,0.528493
-0.144015,-0.437617,0.471304
-0.264707,-0.268873,0.289441
-0.314947,-0.027755,0.029859
-0.281564,0.222542,-0.239258
-0.173625,0.415085,-0.446042
-0.019696,0.497325,-0.534302
0.139670,0.446175,-0.479412
0.262205,0.275088,-0.295710
0.314743,0.030493,-0.032800
0.282215,-0.221250,0.238146
0.172457,-0.412134,0.443830
0.014939,-0.490648,0.528493
-0.146960,-0.435257,0.468760
-0.268251,-0.260185,0.280083
-0.315320,-0.012234,0.013161
-0.275382,0.240965,-0.259053
-0.159674,0.428945,-0.460918
0.000000,0.498310,-0.535359
0.159910,0.428723,-0.460681
0.275916,0.239445,-0.257420
0.315256,-0.016117,0.017338
0.265902,-0.265990,0.286336
0.140807,-0.440119,0.474002
-0.024882,-0.489681,0.527449
-0.183638,-0.400330,0.431104
-0.289652,-0.196347,0.211327
-0.312525,0.065329,-0.070265
-0.245986,0.310188,-0.333412
-0.109245,0.467085,-0.501852
0.058781,0.489468,-0.525871
0.210282,0.370089,-0.397736
0.301613,0.143705,-0.154531
0.305598,-0.123410,0.132800
0.219962,-0.353383,0.380501
0.069038,-0.479427,0.516390
-0.102697,-0.464745,0.500557
-0.243958,-0.312932,0.336910
-0.312562,-0.067447,0.072568
-0.288323,0.199973,-0.215006
-0.178738,0.409593,-0.440147
-0.016280,0.497637,-0.534637
0.151213,0.436595,-0.469130
0.274102,0.244563,-0.262918
0.315167,-0.020213,0.021745
0.260969,-0.277618,0.298862
0.126908,-0.450160,0.484829
-0.046463,-0.485900,0.523371
-0.205693,-0.373568,0.402257
-0.301497,-0.146177,0.157308
-0.304500,0.127878,-0.137517
-0.214135,0.364510,-0.391746
-0.058243,0.489631,-0.526046
0.115641,0.463184,-0.497666
0.254335,0.292913,-0.314858
0.314670,0.032218,-0.034655
0.276852,-0.237216,0.255341
0.151589,-0.431423,0.464626
-0.022122,-0.489998,0.527791
-0.188991,-0.394279,0.424581
-0.295607,-0.173234,0.186439
-0.308118,0.104525,-0.112411
-0.222929,0.351058,-0.377301
-0.067231,0.486712,-0.522914
0.109887,0.466705,-0.501444
0.252457,0.296937,-0.319179
0.314661,0.032434,-0.034887
0.275452,-0.241157,0.259587
0.146347,-0.435752,0.469294
-0.031084,-0.488831,0.526533
-0.198478,-0.382871,0.412284
-0.300509,-0.151100,0.162608
-0.303773,0.132057,-0.142010
-0.207613,0.373847,-0.401771
-0.043657,0.493452,-0.530146
0.134738,0.449981,-0.483497
0.269295,0.257489,-0.276805
0.315183,-0.019567,0.021050
0.255987,-0.288672,0.310772
0.110378,-0.460500,0.495979
-0.072947,-0.478037,0.514892
-0.231627,-0.334865,0.360545
-0.311609,-0.077678,0.083578
-0.286053,0.207882,-0.223505
-0.164023,0.424795,-0.456464
0.013272,0.497863,-0.534879
0.186335,0.400996,-0.430918
0.296617,0.167359,-0.179955
0.305767,-0.122368,0.131678
0.209335,-0.368650,0.396956
0.039747,-0.487325,0.524909
-0.144015,-0.437617,0.471304
-0.277379,-0.235709,0.253718
-0.313704,0.049873,-0.053643
-0.240753,0.320275,-0.344245
-0.084237,0.479982,-0.515692
0.101633,0.471401,-0.506484
0.252457,0.296937,-0.319179
0.315139,0.018630,-0.020040
0.266420,-0.264725,0.284973
0.122334,-0.453190,0.488097
-0.066065,-0.480430,0.517472
-0.230781,-0.336276,0.362065
-0.312279,-0.070648,0.076012
-0.281564,0.222542,-0.239258
-0.150130,0.437535,-0.470139
0.034965,0.495199,-0.532021
0.207819,0.373560,-0.401463
0.306284,0.116970,-0.125791
0.293790,-0.180659,0.194434
0.173497,-0.411081,0.442695
-0.011206,-0.490886,0.528750
-0.191966,-0.390799,0.420830
-0.301497,-0.146177,0.157308
-0.299446,0.154447,-0.166078
-0.187108,0.400091,-0.429946
-0.006022,0.498218,-0.535260
0.177495,0.410950,-0.441603
0.295815,0.170822,-0.183678
0.304188,-0.131726,0.141752
0.198048,-0.383408,0.412863
0.016460,-0.490532,0.528367
-0.171646,-0.412948,0.444708
-0.294288,-0.178657,0.192278
-0.304926,0.125366,-0.134817
-0.200085,0.384005,-0.412677
-0.019696,0.497325,-0.534302
0.168331,0.420534,-0.451891
0.292856,0.182972,-0.196736
0.305598,-0.123410,0.132800
0.200192,-0.380712,0.409957
0.016460,-0.490532,0.528367
-0.173959,-0.410611,0.442188
-0.296227,-0.170615,0.183619
-0.302715,0.137891,-0.148281
-0.191492,0.394848,-0.424318
-0.006022,0.498218,-0.535260
0.181998,0.405970,-0.436258
0.299446,0.154447,-0.166078
0.299401,-0.156414,0.168329
0.180364,-0.403900,0.434953
-0.011206,-0.490886,0.528750
-0.198478,-0.382871,0.412284
-0.305936,-0.121325,0.130555
-0.290772,0.191004,-0.205368
-0.159674,0.428945,-0.460918
0.034965,0.495199,-0.532021
0.215940,0.361833,-0.388871
0.310784,0.083073,-0.089345
0.280153,-0.227560,0.244941
0.134961,-0.444498,0.478724
-0.066065,-0.480430,0.517472
-0.239972,-0.320316,0.344867
-0.314947,-0.027755,0.029859
-0.260670,0.278695,-0.299586
-0.099946,0.472311,-0.507460
0.101633,0.471401,-0.506484
0.261976,0.275630,-0.296293
0.314744,-0.033137,0.035650
0.236624,-0.326295,0.351309
0.058877,-0.482665,0.519882
-0.144015,-0.437617,0.471304
-0.286046,-0.208882,0.224825
-0.307396,0.109596,-0.117863
-0.199767,0.384420,-0.413122
-0.008621,0.498121,-0.535156
0.186335,0.400996,-0.430918
0.303362,0.134351,-0.144476
0.292000,-0.187637,0.201948
0.155454,-0.428102,0.461046
-0.048515,-0.485419,0.522853
-0.231627,-0.334865,0.360545
-0.314473,-0.039160,0.042130
-0.261823,0.275992,-0.296681
-0.096955,0.473882,-0.509146
0.109502,0.466933,-0.501689
0.269295,0.257489,-0.276805
0.312970,-0.062533,0.067280
0.219962,-0.353383,0.380501
0.029707,-0.489036,0.526754
-0.173959,-0.410611,0.442188
-0.300509,-0.151100,0.162608
-0.294262,0.177316,-0.190658
-0.158728,0.429827,-0.461866
0.046366,0.492827,-0.529475
0.231391,0.337080,-0.362292
0.314661,0.032434,-0.034887
0.257828,-0.284662,0.306451
0.084735,-0.473353,0.509840
-0.127035,-0.450074,0.484736
-0.281223,-0.224315,0.241447
-0.308118,0.104525,-0.112411
-0.196354,0.388807,-0.417832
0.003422,0.498280,-0.535327
0.201880,0.381640,-0.410138
0.309722,0.092227,-0.099188
0.276852,-0.237216,0.255341
0.116573,-0.456821,0.492012
-0.097975,-0.467184,0.503187
-0.267156,-0.262913,0.283021
-0.312617,0.064258,-0.069113
-0.214135,0.364510,-0.391746
-0.017510,0.497532,-0.534524
0.187329,0.399832,-0.429668
0.306284,0.116970,-0.125791
0.283133,-0.218367,0.235040
0.126908,-0.450160,0.484829
-0.089654,-0.471175,0.507491
-0.263803,-0.271026,0.291761
-0.313087,0.058466,-0.062885
-0.215039,0.363174,-0.390312
-0.016280,0.497637,-0.534637
0.190292,0.396302,-0.425879
0.307701,0.107484,-0.115593
0.279197,-0.230412,0.248013
0.116573,-0.456821,0.492012
-0.102697,-0.464745,0.500557
-0.272304,-0.249719,0.268808
-0.310304,0.087334,-0.093927
-0.199236,0.385110,-0.413864
0.007116,0.498182,-0.535221
0.210282,0.370089,-0.397736
0.312689,0.063400,-0.068191
0.263424,-0.271921,0.292725
0.084735,-0.473353,0.509840
-0.136085,-0.443674,0.477835
-0.289652,-0.196347,0.211327
-0.300423,0.149705,-0.160980
-0.164023,0.424795,-0.456464
0.052449,0.491283,-0.527819
0.243565,0.314922,-0.338496
0.315256,-0.016117,0.017338
0.230404,-0.336901,0.362739
0.029707,-0.489036,0.526754
-0.186213,-0.397452,0.428002
-0.308196,-0.106242,0.114321
-0.275382,0.240965,-0.259053
-0.105125,0.469465,-0.504406
0.117549,0.461971,-0.496364
0.281873,0.221572,-0.238216
0.304656,-0.129028,0.138847
0.172457,-0.412134,0.443830
-0.048515,-0.485419,0.522853
-0.244657,-0.311607,0.335482
-0.315016,0.022945,-0.024681
-0.224379,0.348738,-0.374811
-0.019696,0.497325,-0.534302
0.195172,0.390298,-0.419432
0.310784,0.083073,-0.089345
0.266420,-0.264725,0.284973
0.083135,-0.474033,0.510573
-0.144015,-0.437617,0.471304
-0.295607,-0.173234,0.186439
-0.292600,0.183979,-0.197818
-0.137579,0.447809,-0.481166
0.088713,0.477941,-0.513502
0.269295,0.257489,-0.276805
0.309480,-0.096548,0.103886
0.186213,-0.397452,0.428002
-0.036587,-0.487918,0.525548
-0.239972,-0.320316,0.344867
-0.315134,0.018845,-0.020272
-0.222929,0.351058,-0.377301
-0.012998,0.497881,-0.534899
0.203978,0.378831,-0.407122
0.313120,0.058037,-0.062423
0.254690,-0.291445,0.313759
