J1,J2,J3
0.515459,-1.764428,1.907121
0.431627,-1.814043,1.961019
0.344447,-1.855153,2.005690
0.254309,-1.887227,2.040550
0.161649,-1.909763,2.065046
0.066948,-1.922290,2.078665
-0.029266,-1.924379,2.080936
-0.126427,-1.915646,2.071442
-0.223926,-1.895758,2.049823
-0.321120,-1.864443,2.015787
-0.417334,-1.821492,1.969113
-0.511867,-1.766769,1.909663
-0.603997,-1.700213,1.837385
-0.692984,-1.621852,1.752320
-0.778084,-1.531799,1.654612
-0.858551,-1.430269,1.544509
-0.933644,-1.317573,1.422372
-1.002638,-1.194134,1.288679
-1.064834,-1.060481,1.144029
-1.119559,-0.917262,0.989143
-1.166185,-0.765241,0.824871
-1.204131,-0.605300,0.652188
-1.232870,-0.438445,0.472198
-1.251943,-0.265799,0.286130
-1.260959,-0.088604,0.095337
-1.259609,0.091783,-0.098711
-1.247666,0.273898,-0.294432
-1.224994,0.456173,-0.490142
-1.191553,0.636950,-0.684063
-1.147404,0.814492,-0.874341
-1.092707,0.986996,-1.059057
-1.027731,1.152614,-1.236249
-0.952851,1.309468,-1.403932
-0.868551,1.455679,-1.560120
-0.775421,1.589389,-1.702857
-0.674159,1.708787,-1.830238
-0.565571,1.812146,-1.940448
-0.450561,1.897845,-2.031786
-0.330134,1.964410,-2.102705
-0.205389,2.010540,-2.151839
-0.077512,2.035141,-2.178038
0.052230,2.037359,-2.180400
0.182499,2.016602,-2.158295
0.311890,1.972566,-2.111392
0.438952,1.905255,-2.039682
0.562190,1.814998,-1.943487
0.680088,1.702449,-1.823478
0.791117,1.568601,-1.680672
0.893761,1.414774,-1.516435
0.986528,1.242610,-1.332474
1.067978,1.054054,-1.130818
1.136743,0.851337,-0.913808
1.191553,0.636950,-0.684063
1.231262,0.413610,-0.444459
1.254873,0.184231,-0.198089
1.261570,-0.048116,0.051767
1.250744,-0.280242,0.301690
1.222022,-0.508882,0.548160
1.175288,-0.730738,0.787607
1.110713,-0.942526,1.016456
1.028771,-1.141020,1.231182
0.930253,-1.323101,1.428361
0.816278,-1.485804,1.604725
0.688291,-1.626365,1.757218
0.548057,-1.742267,1.883051
0.397648,-1.831290,1.979759
0.239412,-1.891551,2.045250
0.075939,-1.921549,2.077860
-0.089980,-1.920205,2.076398
-0.255411,-1.886897,2.040191
-0.417334,-1.821492,1.969113
-0.572710,-1.724377,1.863623
-0.718546,-1.596474,1.724780
-0.851969,-1.439258,1.554255
-0.970287,-1.254766,1.354336
-1.071062,-1.045590,1.127918
-1.152159,-0.814873,0.878487
-1.211804,-0.566284,0.610085
-1.248619,-0.303987,0.327272
-1.261663,-0.032593,0.035065
-1.250450,0.242892,-0.261123
-1.214961,0.517152,-0.555574
-1.155652,0.784640,-0.842359
-1.073447,1.039695,-1.115454
-0.969724,1.276657,-1.368866
-0.846297,1.490010,-1.596778
-0.705386,1.674530,-1.793697
-0.549591,1.825441,-1.954620
-0.381848,1.938579,-2.075187
-0.205389,2.010540,-2.151839
-0.023697,2.038823,-2.181959
0.159548,2.021949,-2.163989
0.340527,1.959543,-2.097520
0.515343,1.852391,-1.983345
0.680088,1.702449,-1.823478
0.830921,1.512814,-1.621124
0.964145,1.287654,-1.380620
1.076297,1.032111,-1.107339
1.164239,0.752162,-0.807559
1.225256,0.454474,-0.488318
1.257151,0.146228,-0.157243
1.258347,-0.165052,0.177630
1.227979,-0.471687,0.508044
1.165973,-0.766022,0.825714
1.073118,-1.040605,1.122526
0.951102,-1.288369,1.390733
0.802533,-1.502791,1.623148
0.630916,-1.678060,1.813333
0.440594,-1.809223,1.955783
0.236649,-1.892323,2.046089
0.024764,-1.924519,2.081089
-0.188955,-1.904193,2.058992
-0.398182,-1.831031,1.979478
-0.596590,-1.706084,1.843760
-0.778084,-1.531799,1.654612
-0.937019,-1.312025,1.416361
-1.068404,-1.051983,1.134835
-1.168083,-0.758208,0.817274
-1.232870,-0.438445,0.472198
-1.260653,-0.101511,0.109228
-1.250450,0.242892,-0.261123
-1.202432,0.584408,-0.627719
-1.117905,0.912309,-0.979102
-0.999262,1.215832,-1.303847
-0.849906,1.484550,-1.590948
-0.674159,1.708787,-1.830238
-0.477148,1.880043,-2.012815
-0.264674,1.991409,-2.131464
-0.043081,2.037949,-2.181028
0.180899,2.016998,-2.158717
0.400302,1.928370,-2.064310
0.608108,1.774433,-1.900242
0.797425,1.560060,-1.671555
0.961690,1.292447,-1.385742
1.094878,0.980832,-1.052459
1.191733,0.636119,-0.683172
1.247990,0.270455,-0.290734
1.260608,-0.103231,0.111080
1.227979,-0.471687,0.508044
1.150113,-0.821798,0.885970
1.028771,-1.141020,1.231182
0.867529,-1.417792,1.530983
0.671755,-1.641914,1.774095
0.448484,-1.804888,1.951073
0.206184,-1.900221,2.054674
-0.045582,-1.923676,2.080172
-0.296579,-1.873464,2.025591
-0.536393,-1.750389,1.891873
-0.754943,-1.557904,1.682931
-0.942982,-1.302109,1.405618
-1.092544,-0.991658,1.069584
-1.197325,-0.637586,0.687033
-1.252943,-0.253039,0.272385
-1.257104,0.147092,-0.158172
-1.209657,0.546645,-0.587215
-1.112554,0.928777,-0.996734
-0.969724,1.276657,-1.368866
-0.786894,1.574259,-1.686711
-0.571354,1.807218,-1.935195
-0.331695,1.963689,-2.101937
-0.077512,2.035141,-2.178038
0.180899,2.016998,-2.158717
0.432878,1.909045,-2.043720
0.667752,1.715553,-1.837453
0.875209,1.445090,-1.548812
1.045700,1.110063,-1.190738
1.170860,0.726032,-0.779557
1.243941,0.310873,-0.334147
1.260240,-0.116128,0.124962
1.217494,-0.535194,0.576543
1.116207,-0.926948,0.999614
0.959856,-1.273239,1.374345
0.754943,-1.557904,1.682931
0.510840,-1.767434,1.910386
0.239412,-1.891551,2.045250
-0.045582,-1.923676,2.080172
-0.329271,-1.861277,2.012345
-0.596590,-1.706084,1.843760
-0.833224,-1.464156,1.581250
-1.026506,-1.145784,1.236339
-1.166185,-0.765241,0.824871
-1.244989,-0.340336,0.366441
-1.258967,0.108205,-0.116367
-1.207617,0.557573,-0.598937
-1.093794,0.983916,-1.055759
-0.923475,1.363580,-1.461749
-0.705386,1.674530,-1.793697
-0.450561,1.897845,-2.031786
-0.171831,2.019178,-2.161038
0.116715,2.029985,-2.172547
0.400302,1.928370,-2.064310
0.664080,1.719390,-1.841546
0.893761,1.414774,-1.516435
1.076297,1.032111,-1.107339
1.200596,0.593610,-0.637588
1.258239,0.124625,-0.134021
1.244173,-0.347926,0.374620
1.157307,-0.797114,0.859301
1.000942,-1.197446,1.292266
0.782926,-1.526174,1.648510
0.515459,-1.764428,1.907121
0.214506,-1.898175,2.052450
-0.101204,-1.918966,2.075051
-0.411493,-1.824455,1.972332
-0.696261,-1.618674,1.748871
-0.937019,-1.312025,1.416361
-1.118274,-0.920991,0.993174
-1.228611,-0.467541,0.503572
-1.261376,0.021790,-0.023439
-1.214961,0.517152,-0.555574
-1.092707,0.986996,-1.059057
-0.902518,1.400035,-1.500692
-0.656252,1.727475,-1.850169
-0.368980,1.945386,-2.082439
-0.058150,2.036918,-2.179930
0.257293,1.994063,-2.134291
0.557837,1.818639,-1.947369
0.824381,1.522295,-1.631244
1.039268,1.125548,-1.207302
1.187362,0.656031,-0.704520
1.257151,0.146228,-0.157243
1.241804,-0.368972,0.397303
1.140083,-0.854693,0.921515
0.956950,-1.278298,1.379825
0.703726,-1.611353,1.740927
0.397648,-1.831290,1.979759
0.060765,-1.922745,2.079160
-0.281795,-1.878531,2.031098
-0.603997,-1.700213,1.837385
-0.881240,-1.398247,1.509797
-1.092544,-0.991658,1.069584
-1.222297,-0.507234,0.546382
-1.261376,0.021790,-0.023439
-1.207617,0.557573,-0.598937
-1.065654,1.060080,-1.137265
-0.846297,1.490010,-1.596778
-0.565571,1.812146,-1.940448
-0.243562,1.998794,-2.139329
0.096856,2.032859,-2.175607
0.431358,1.909985,-2.044721
0.735568,1.639303,-1.756117
0.986528,1.242610,-1.332474
1.164239,0.752162,-0.807559
1.253248,0.207536,-0.223133
1.244173,-0.347926,0.374620
1.135035,-0.870641,0.938750
0.932139,-1.320033,1.425036
0.650252,-1.661337,1.795178
0.311864,-1.867936,2.019582
-0.054580,-1.923156,2.079607
-0.417334,-1.821492,1.969113
-0.744577,-1.569192,1.695178
-1.007697,-1.184161,1.277882
-1.184138,-0.695146,0.749172
-1.259408,-0.140179,0.150851
-1.228074,0.435763,-0.468237
-1.093794,0.983916,-1.055759
-0.868551,1.455679,-1.560120
-0.571354,1.807218,-1.935195
-0.226622,2.004260,-2.145151
0.137616,2.026378,-2.168706
0.491595,1.869876,-2.001980
0.805785,1.548569,-1.659291
1.052948,1.092259,-1.171693
1.210277,0.543280,-0.583604
1.261570,-0.048116,0.051767
1.199234,-0.628729,0.677473
1.025858,-1.147144,1.237810
0.754943,-1.557904,1.682931
0.410430,-1.824989,1.972912
0.024764,-1.924519,2.081089
-0.364416,-1.846637,1.996435
-0.718546,-1.596474,1.724780
-1.002638,-1.194134,1.288679
-1.189224,-0.673647,0.725961
-1.261118,-0.080856,0.086999
-1.212722,0.529804,-0.569148
-1.049942,1.099691,-1.179643
-0.789007,1.571434,-1.683695
-0.454589,1.895223,-2.028992
-0.077512,2.035141,-2.178038
0.307711,1.974365,-2.113309
0.665458,1.717953,-1.840014
0.961690,1.292447,-1.385742
1.166748,0.742378,-0.797074
1.258239,0.124625,-0.134021
1.223792,-0.498160,0.536594
1.063337,-1.064013,1.147850
0.790371,-1.517410,1.639004
0.431627,-1.814043,1.961019
0.024764,-1.924519,2.081089
-0.385890,-1.836890,1.985843
-0.754943,-1.557904,1.682931
-1.041835,-1.112893,1.200740
-1.215882,-0.544212,0.586272
-1.259609,0.091783,-0.098711
-1.170045,0.729305,-0.783064
-0.958167,1.299273,-1.393037
-0.646999,1.736867,-1.860184
-0.268887,1.989859,-2.129812
0.137616,2.026378,-2.168706
0.531057,1.840284,-1.970441
0.870514,1.452573,-1.556803
1.119166,0.908378,-0.974893
1.247990,0.270455,-0.290734
1.239390,-0.389126,0.419027
1.090310,-0.997466,1.075865
0.814141,-1.488478,1.607625
0.440594,-1.809223,1.955783
0.012946,-1.924776,2.081367
-0.417334,-1.821492,1.969113
-0.797770,-1.508562,1.629406
-1.082383,-1.017689,1.097738
-1.237918,-0.400858,0.431674
-1.247666,0.273898,-0.294432
-1.112554,0.928777,-0.996734
-0.849906,1.484550,-1.590948
-0.490601,1.870587,-2.002738
-0.075361,2.035364,-2.178275
0.349342,1.955288,-2.092987
0.735568,1.639303,-1.756117
1.038342,1.127753,-1.209660
1.220265,0.485864,-0.522004
1.256146,-0.206130,0.221863
1.137211,-0.863816,0.931374
0.874006,-1.408634,1.521055
0.496933,-1.776288,1.920004
0.053455,-1.923226,2.079683
-0.398182,-1.831031,1.979478
-0.797770,-1.508562,1.629406
-1.092544,-0.991658,1.069584
-1.244989,-0.340336,0.366441
-1.237489,0.366615,-0.394006
-1.073447,1.039695,-1.115454
-0.775421,1.589389,-1.702857
-0.381334,1.938856,-2.075481
0.060302,2.036745,-2.179746
0.495567,1.867018,-1.998935
0.870514,1.452573,-1.556803
1.136743,0.851337,-0.913808
1.257151,0.146228,-0.157243
1.211495,-0.567915,0.611846
1.000942,-1.197446,1.292266
0.650252,-1.661337,1.795178
0.206184,-1.900221,2.054674
-0.268619,-1.882817,2.035756
-0.705586,-1.609510,1.738927
-1.041835,-1.112893,1.200740
-1.230472,-0.455087,0.490142
-1.247255,0.278201,-0.299055
-1.092707,0.986996,-1.059057
-0.790274,1.569735,-1.681882
-0.381848,1.938579,-2.075187
0.078050,2.035085,-2.177978
0.528608,1.842199,-1.972482
0.909311,1.388404,-1.488268
1.166748,0.742378,-0.797074
1.261604,0.000200,-0.000216
1.175288,-0.730738,0.787607
0.915005,-1.347413,1.454704
0.515459,-1.764428,1.907121
0.035455,-1.924148,2.080685
-0.451109,-1.803426,1.949484
-0.868341,-1.416651,1.529746
-1.152159,-0.814873,0.878487
-1.261118,-0.080856,0.086999
-1.181910,0.680007,-0.730224
-0.929366,1.353019,-1.450466
-0.542292,1.831360,-1.960929
-0.076974,2.035198,-2.178098
0.400302,1.928370,-2.064310
0.821097,1.527008,-1.636276
1.122917,0.896560,-0.962238
1.257560,0.138452,-0.148884
1.199234,-0.628729,0.677473
0.951102,-1.288369,1.390733
0.548057,-1.742267,1.883051
0.053455,-1.923226,2.079683
-0.451109,-1.803426,1.949484
-0.881240,-1.398247,1.509797
-1.166185,-0.765241,0.824871
-1.261591,0.001927,-0.002073
-1.155652,0.784640,-0.842359
-0.868551,1.455679,-1.560120
-0.447032,1.900121,-2.034211
0.043619,2.037917,-2.180994
0.528608,1.842199,-1.972482
0.933026,1.346386,-1.443380
1.191553,0.636950,-0.684063
1.258347,-0.165052,0.177630
1.116207,-0.926948,0.999614
0.782926,-1.526174,1.648510
0.311864,-1.867936,2.019582
-0.215615,-1.897896,2.052147
-0.705586,-1.609510,1.738927
-1.071062,-1.045590,1.127918
-1.249553,-0.293817,0.316315
-1.213773,0.523902,-0.562816
-0.973879,1.268370,-1.360009
-0.572798,1.805979,-1.933873
-0.077512,2.035141,-2.178038
0.431358,1.909985,-2.044721
0.870514,1.452573,-1.556803
1.165289,0.748088,-0.803193
1.261227,-0.074829,0.080512
1.135035,-0.870641,0.938750
0.802533,-1.502791,1.623148
0.320032,-1.864859,2.016239
-0.223926,-1.895758,2.049823
-0.726360,-1.588441,1.716063
-1.092544,-0.991658,1.069584
-1.256249,-0.204421,0.220022
-1.191553,0.636950,-0.684063
-0.914557,1.379301,-1.478544
-0.477148,1.880043,-2.012815
0.043619,2.037917,-2.180994
0.557837,1.818639,-1.947369
0.975602,1.264907,-1.356308
1.220265,0.485864,-0.522004
1.241804,-0.368972,0.397303
1.028771,-1.141020,1.231182
0.615299,-1.691068,1.827456
0.078748,-1.921298,2.077587
-0.474635,-1.789879,1.934767
-0.933644,-1.317573,1.422372
-1.208035,-0.585829,0.631175
-1.247666,0.273898,-0.294432
-1.049942,1.099691,-1.179643
-0.656252,1.727475,-1.850169
-0.141363,2.025668,-2.167950
0.400302,1.928370,-2.064310
0.869336,1.454437,-1.558794
1.176471,0.703066,-0.754941
1.258019,-0.171907,0.185010
1.090310,-0.997466,1.075865
0.699531,-1.615481,1.745406
0.161649,-1.909763,2.065046
-0.411493,-1.824455,1.972332
-0.898288,-1.373078,1.482517
-1.197325,-0.637586,0.687033
-1.250450,0.242892,-0.261123
-1.052348,1.093747,-1.173285
-0.646999,1.736867,-1.860184
-0.115642,2.030154,-2.172727
0.438952,1.905255,-2.039682
0.909311,1.388404,-1.488268
1.200596,0.593610,-0.637588
1.248220,-0.308221,0.331834
1.033910,-1.130088,1.219350
0.595601,-1.706862,1.844604
0.024764,-1.924519,2.081089
-0.552606,-1.739041,1.879548
-1.007697,-1.184161,1.277882
-1.241999,-0.367290,0.395491
-1.209657,0.546645,-0.587215
-0.923475,1.363580,-1.461749
-0.447032,1.900121,-2.034211
0.121005,2.029293,-2.171811
0.665458,1.717953,-1.840014
1.074019,1.038180,-1.113833
1.257151,0.146228,-0.157243
1.167663,-0.759772,0.818964
0.816278,-1.485804,1.604725
0.276309,-1.880342,2.033066
-0.329271,-1.861277,2.012345
-0.858551,-1.430269,1.544509
-1.189224,-0.673647,0.725961
-1.249782,0.250647,-0.269455
-1.033064,1.140213,-1.222987
-0.591957,1.789158,-1.915940
-0.023697,2.038823,-2.181959
0.550563,1.824646,-1.953772
1.007495,1.198041,-1.284826
1.243941,0.310873,-0.334147
1.199234,-0.628729,0.677473
0.874006,-1.408634,1.521055
0.337950,-1.857811,2.008579
-0.281795,-1.878531,2.031098
-0.833224,-1.464156,1.581250
-1.182599,-0.701495,0.756028
-1.250450,0.242892,-0.261123
-1.027731,1.152614,-1.236249
-0.571354,1.807218,-1.935195
0.013465,2.039080,-2.182232
0.596244,1.785298,-1.911825
1.045700,1.110063,-1.190738
1.254873,0.184231,-0.198089
1.165973,-0.766022,0.825714
0.790371,-1.517410,1.639004
0.214506,-1.898175,2.052450
-0.417334,-1.821492,1.969113
-0.942982,-1.302109,1.405618
-1.230472,-0.455087,0.490142
-1.213773,0.523902,-0.562816
-0.904410,1.396812,-1.497250
-0.381334,1.938856,-2.075481
0.231391,2.002762,-2.143556
0.791117,1.568601,-1.680672
1.164239,0.752162,-0.807559
1.254371,-0.233445,0.251280
1.028771,-1.141020,1.231182
0.535376,-1.751087,1.892631
-0.101204,-1.918966,2.075051
-0.711617,-1.603488,1.732391
-1.133330,-0.875940,0.944477
-1.259609,0.091783,-0.098711
-1.065654,1.060080,-1.137265
-0.607162,1.775310,-1.901176
0.000000,2.039202,-2.182363
0.608108,1.774433,-1.900242
1.067978,1.054054,-1.130818
1.260138,0.076226,-0.081983
1.125399,-0.900050,0.970536
0.688291,-1.626365,1.757218
0.060765,-1.922745,2.079160
-0.584684,-1.715325,1.853794
-1.068404,-1.051983,1.134835
-1.260823,-0.094628,0.101820
-1.117905,0.912309,-0.979102
-0.685088,1.697044,-1.817712
-0.077512,2.035141,-2.178038
0.550563,1.824646,-1.953772
1.039268,1.125548,-1.207302
1.257560,0.138452,-0.148884
1.137211,-0.863816,0.931374
0.699531,-1.615481,1.745406
0.060765,-1.922745,2.079160
-0.596590,-1.706084,1.843760
-1.082383,-1.017689,1.097738
-1.261663,-0.032593,0.035065
-1.092707,0.986996,-1.059057
-0.629758,1.753895,-1.878343
0.000000,2.039202,-2.182363
0.630694,1.752987,-1.877373
1.094878,0.980832,-1.052459
1.261570,-0.048116,0.051767
1.073118,-1.040605,1.122526
0.571709,-1.725123,1.864433
-0.101204,-1.918966,2.075051
-0.744577,-1.569192,1.695178
-1.166185,-0.765241,0.824871
-1.247255,0.278201,-0.299055
-0.973879,1.268370,-1.360009
-0.430345,1.910609,-2.045386
0.231391,2.002762,-2.143556
0.830921,1.512814,-1.621124
1.200596,0.593610,-0.637588
1.227341,-0.475831,0.512512
0.890400,-1.384847,1.495272
0.280698,-1.878896,2.031495
-0.417334,-1.821492,1.969113
-0.986153,-1.225689,1.322847
-1.252943,-0.253039,0.272385
-1.145582,0.820922,-0.881228
-0.705386,1.674530,-1.793697
-0.064067,2.036429,-2.179409
0.596244,1.785298,-1.911825
1.087498,1.001592,-1.074679
1.261387,-0.064492,0.069388
1.053634,-1.086490,1.172170
0.515459,-1.764428,1.907121
-0.188955,-1.904193,2.058992
-0.833224,-1.464156,1.581250
-1.211804,-0.566284,0.610085
-1.212722,0.529804,-0.569148
-0.846297,1.490010,-1.596778
-0.229272,2.003432,-2.144269
0.455595,1.894564,-2.028289
1.007495,1.198041,-1.284826
1.257197,0.145364,-0.156314
1.116207,-0.926948,0.999614
0.615299,-1.691068,1.827456
-0.089980,-1.920205,2.076398
-0.766121,-1.545455,1.669425
-1.189224,-0.673647,0.725961
-1.228074,0.435763,-0.468237
-0.881434,1.435052,-1.538092
-0.264674,1.991409,-2.131464
0.432878,1.909045,-2.043720
0.999924,1.214414,-1.302331
1.257151,0.146228,-0.157243
1.110713,-0.942526,1.016456
0.594116,-1.708025,1.845867
-0.126427,-1.915646,2.071442
-0.804260,-1.500684,1.620862
-1.208035,-0.585829,0.631175
-1.209657,0.546645,-0.587215
-0.820275,1.528183,-1.637531
-0.171831,2.019178,-2.161038
0.531057,1.840284,-1.970441
1.067978,1.054054,-1.130818
1.261422,-0.061907,0.066606
1.033910,-1.130088,1.219350
0.448484,-1.804888,1.951073
-0.296579,-1.873464,2.025591
-0.937019,-1.312025,1.416361
-1.249553,-0.293817,0.316315
-1.136270,0.852932,-0.915516
-0.646999,1.736867,-1.860184
0.052230,2.037359,-2.180400
0.735568,1.639303,-1.756117
1.179794,0.689076,-0.739946
1.227979,-0.471687,0.508044
0.847833,-1.444840,1.560307
0.161649,-1.909763,2.065046
-0.584684,-1.715325,1.853794
-1.118274,-0.920991,0.993174
-1.252602,0.216163,-0.232404
-0.952851,1.309468,-1.403932
-0.331695,1.963689,-2.101937
0.400302,1.928370,-2.064310
0.999924,1.214414,-1.302331
1.259640,0.090919,-0.097782
1.075163,-1.035610,1.117123
0.496933,-1.776288,1.920004
-0.268619,-1.882817,2.035756
-0.933644,-1.317573,1.422372
-1.251943,-0.265799,0.286130
-1.117905,0.912309,-0.979102
-0.591957,1.789158,-1.915940
0.137616,2.026378,-2.168706
0.821097,1.527008,-1.636276
1.220265,0.485864,-0.522004
1.182211,-0.703081,0.757741
0.703726,-1.611353,1.740927
-0.045582,-1.923676,2.080172
-0.778084,-1.531799,1.654612
-1.211804,-0.566284,0.610085
-1.191553,0.636950,-0.684063
-0.738641,1.635595,-1.752161
-0.023697,2.038823,-2.181959
0.700448,1.680092,-1.799631
1.176471,0.703066,-0.754941
1.222022,-0.508882,0.548160
0.802533,-1.502791,1.623148
0.066948,-1.922290,2.078665
-0.696261,-1.618674,1.748871
-1.184138,-0.695146,0.749172
-1.214517,0.519684,-0.558291
-0.790274,1.569735,-1.681882
-0.077512,2.035141,-2.178038
0.664080,1.719390,-1.841546
1.164239,0.752162,-0.807559
1.227341,-0.475831,0.512512
0.811143,-1.492209,1.611671
0.066948,-1.922290,2.078665
-0.705586,-1.609510,1.738927
-1.191613,-0.663258,0.714746
-1.205215,0.570164,-0.612441
-0.756072,1.614123,-1.729250
-0.023697,2.038823,-2.181959
0.718331,1.659682,-1.777859
1.191553,0.636950,-0.684063
1.203799,-0.606920,0.653935
0.731393,-1.583196,1.710372
-0.045582,-1.923676,2.080172
-0.804260,-1.500684,1.620862
-1.228611,-0.467541,0.503572
-1.155652,0.784640,-0.842359
-0.629758,1.753895,-1.878343
0.137616,2.026378,-2.168706
0.853503,1.479069,-1.585095
1.239579,0.349485,-0.375613
1.129145,-0.888771,0.958345
0.548057,-1.742267,1.883051
-0.268619,-1.882817,2.035756
-0.970287,-1.254766,1.354336
-1.260823,-0.094628,0.101820
-1.033064,1.140213,-1.222987
-0.393649,1.932112,-2.068297
0.400302,1.928370,-2.064310
1.038342,1.127753,-1.209660
1.260240,-0.116128,0.124962
0.956950,-1.278298,1.379825
0.239412,-1.891551,2.045250
-0.584684,-1.715325,1.853794
-1.152159,-0.814873,0.878487
-1.224994,0.456173,-0.490142
-0.789007,1.571434,-1.683695
-0.033928,2.038425,-2.181535
0.735568,1.639303,-1.756117
1.207933,0.555893,-0.597134
1.175288,-0.730738,0.787607
0.630916,-1.678060,1.813333
-0.197296,-1.902315,2.056950
-0.937019,-1.312025,1.416361
-1.259408,-0.140179,0.150851
-1.037724,1.129222,-1.211231
-0.381848,1.938579,-2.075187
0.431358,1.909985,-2.044721
1.067978,1.054054,-1.130818
1.254371,-0.233445,0.251280
0.890400,-1.384847,1.495272
0.120826,-1.916447,2.072313
-0.705586,-1.609510,1.738927
-1.208035,-0.585829,0.631175
-1.170045,0.729305,-0.783064
-0.626010,1.757518,-1.882205
0.182499,2.016602,-2.158295
0.915304,1.377996,-1.477150
1.257151,0.146228,-0.157243
1.041206,-1.114273,1.202234
0.344447,-1.855153,2.005690
-0.515972,-1.764093,1.906756
-1.133330,-0.875940,0.944477
-1.228074,0.435763,-0.468237
-0.775421,1.589389,-1.702857
0.013465,2.039080,-2.182232
0.797425,1.560060,-1.671555
1.234970,0.386288,-0.415128
1.116207,-0.926948,0.999614
0.473593,-1.790496,1.935437
-0.398182,-1.831031,1.979478
-1.078067,-1.028458,1.109386
-1.247666,0.273898,-0.294432
-0.846297,1.490010,-1.596778
-0.068908,2.035993,-2.178946
0.739517,1.634533,-1.751028
1.220265,0.485864,-0.522004
1.140797,-0.852409,0.919046
0.515459,-1.764428,1.907121
-0.364416,-1.846637,1.996435
-1.064834,-1.060481,1.144029
-1.249782,0.250647,-0.269455
-0.849906,1.484550,-1.590948
-0.064067,2.036429,-2.179409
0.751300,1.620076,-1.735603
1.226294,0.447674,-0.481020
1.125399,-0.900050,0.970536
0.473593,-1.790496,1.935437
-0.417334,-1.821492,1.969113
-1.098344,-0.976353,1.053033
-1.237489,0.366615,-0.394006
-0.786894,1.574259,-1.686711
0.028005,2.038673,-2.181799
0.830921,1.512814,-1.621124
1.247990,0.270455,-0.290734
1.063337,-1.064013,1.147850
0.344447,-1.855153,2.005690
-0.552606,-1.739041,1.879548
-1.166185,-0.765241,0.824871
-1.195628,0.617814,-0.663544
-0.646999,1.736867,-1.860184
0.206452,2.010240,-2.151520
0.964145,1.287654,-1.380620
1.261570,-0.048116,0.051767
0.932139,-1.320033,1.425036
0.120826,-1.916447,2.072313
-0.754943,-1.557904,1.682931
-1.237056,-0.407555,0.438893
-1.092707,0.986996,-1.059057
-0.414082,1.920400,-2.055819
0.463131,1.889574,-2.022972
1.119166,0.908378,-0.974893
1.223792,-0.498160,0.536594
0.699531,-1.615481,1.745406
-0.197296,-1.902315,2.056950
-0.988932,-1.220468,1.317193
-1.258967,0.108205,-0.116367
-0.887233,1.425580,-1.527977
-0.077512,2.035141,-2.178038
0.770717,1.595491,-1.709368
1.239579,0.349485,-0.375613
1.075163,-1.035610,1.117123
0.337950,-1.857811,2.008579
-0.584684,-1.715325,1.853794
-1.189224,-0.673647,0.725961
-1.163185,0.756233,-0.811921
-0.542292,1.831360,-1.960929
0.349342,1.955288,-2.092987
1.067978,1.054054,-1.130818
1.241804,-0.368972,0.397303
0.754943,-1.557904,1.682931
-0.148804,-1.912077,2.067563
-0.970287,-1.254766,1.354336
-1.259609,0.091783,-0.098711
-0.881434,1.435052,-1.538092
-0.051154,2.037435,-2.180480
0.805785,1.548569,-1.659291
1.249932,0.248924,-0.267604
1.028771,-1.141020,1.231182
