J1,J2,J3
-1.123682,-0.710901,-0.582701
-0.445928,-1.486018,-1.177103
0.464920,-1.476631,-1.169887
1.133753,-0.685098,-0.562963
1.209916,0.478051,0.323551
0.651620,1.404259,1.024942
-0.249899,1.604534,1.176079
-1.020532,0.970525,0.696987
-1.252956,-0.164303,-0.165244
-0.822618,-1.200395,-0.957741
0.044579,-1.588985,-1.256277
0.888881,-1.122152,-0.897717
1.260293,-0.045057,-0.074358
0.959223,1.070120,0.772370
0.144455,1.625933,1.192216
-0.748603,1.321246,0.962242
-1.239959,0.317893,0.201861
-1.063884,-0.844549,-0.684987
-0.313206,-1.539567,-1.218272
0.607748,-1.390764,-1.103904
1.199829,-0.475898,-0.403048
1.140422,0.711471,0.500692
0.459799,1.525383,1.116370
-0.472586,1.518867,1.111454
-1.147150,0.692947,0.486643
-1.193390,-0.500590,-0.421912
-0.583977,-1.407031,-1.116402
0.347734,-1.527601,-1.209071
1.088278,-0.793552,-0.645947
1.227555,0.392979,0.258927
0.686611,1.376208,1.003759
-0.236395,1.607933,1.178642
-1.028557,0.956216,0.686153
-1.247526,-0.216619,-0.205139
-0.769265,-1.255850,-1.000301
0.140627,-1.579954,-1.249331
0.972322,-1.005360,-0.808174
1.257489,0.148367,0.072922
0.833826,1.233199,0.895705
-0.061628,1.634635,1.198778
-0.922957,1.122183,0.811758
-1.261052,-0.014808,-0.051314
-0.882218,-1.130542,-0.904152
0.000000,-1.589991,-1.257051
0.883005,-1.129558,-0.903397
1.261144,-0.009179,-0.047025
0.916176,1.131431,0.818754
0.044029,1.635580,1.199491
-0.854275,1.209615,0.877877
-1.259976,0.097784,0.034423
-0.937085,-1.057515,-0.848153
-0.070423,-1.587480,-1.255119
0.837948,-1.183276,-0.944606
1.259024,-0.076686,-0.098458
0.945875,1.089812,0.787269
0.079215,1.633375,1.197828
-0.834652,1.232267,0.895001
-1.259024,0.120277,0.051544
-0.942957,-1.049132,-0.841726
-0.070423,-1.587480,-1.255119
0.844510,-1.175775,-0.938851
1.259976,-0.054198,-0.081322
0.928192,1.114943,0.806281
0.044029,1.635580,1.199491
-0.867150,1.194224,0.866240
-1.261144,0.052759,0.000145
-0.900905,-1.106691,-0.885860
0.000000,-1.589991,-1.257051
0.901675,-1.105687,-0.885089
1.261052,0.058389,0.004431
0.859928,1.202910,0.872807
-0.061628,1.634635,1.198778
-0.946603,1.088754,0.786469
-1.257489,-0.104769,-0.119860
-0.803685,-1.220787,-0.973389
0.140627,-1.579954,-1.249331
0.999771,-0.961387,-0.774477
1.247526,0.260264,0.158044
0.730321,1.338190,0.975043
-0.236395,1.607933,1.178642
-1.058229,0.900254,0.643771
-1.227555,-0.349241,-0.306331
-0.637901,-1.368902,-1.087109
0.347734,-1.527601,-1.209071
1.118130,-0.724651,-0.593220
1.193390,0.544483,0.373992
0.524656,1.490154,1.089785
-0.472586,1.518867,1.111454
-1.174638,0.609946,0.423676
-1.140422,-0.667345,-0.549384
-0.389320,-1.511381,-1.196601
0.607748,-1.390764,-1.103904
1.221897,-0.378616,-0.328755
1.063884,0.888993,0.635241
0.231527,1.609110,1.179530
-0.748603,1.321246,0.962242
-1.253083,0.206523,0.117170
-0.959223,-1.025277,-0.823440
-0.052279,-1.588607,-1.255987
0.888881,-1.122152,-0.897717
1.260589,0.078794,0.019967
0.822618,1.245696,0.905151
-0.145549,1.625771,1.192094
-1.020532,0.970525,0.696987
-1.236390,-0.297697,-0.266992
-0.651620,-1.358484,-1.079107
0.356720,-1.524265,-1.206506
1.133753,-0.685098,-0.562963
1.172621,0.616499,0.428649
0.445928,1.532218,1.121527
-0.573217,1.460079,1.067085
-1.217262,0.444849,0.298334
-1.062403,-0.847513,-0.687256
-0.208220,-1.567904,-1.240063
0.784010,-1.241136,-0.989007
1.258888,-0.079496,-0.100600
0.900905,1.151738,0.834112
-0.055029,1.635026,1.199073
-0.975120,1.045803,0.753969
-1.246533,-0.224967,-0.211506
-0.686611,-1.330521,-1.057631
0.332893,-1.532909,-1.213152
1.130110,-0.694565,-0.570204
1.169554,0.626309,0.436092
0.422673,1.543143,1.129771
-0.609676,1.435282,1.048366
-1.231128,0.373076,0.243804
-1.020532,-0.925911,-0.747298
-0.118177,-1.582909,-1.251604
0.865149,-1.151479,-0.920212
1.260589,0.078794,0.019967
0.797304,1.272855,0.925678
-0.210934,1.613810,1.183074
-1.075547,0.865092,0.617134
-1.203509,-0.461153,-0.391785
-0.505059,-1.455284,-1.153480
0.541617,-1.433999,-1.137123
1.215515,-0.409206,-0.352111
1.050374,0.915567,0.655369
0.158118,1.623818,1.190622
-0.844510,1.221007,0.886489
-1.261052,-0.014808,-0.051314
-0.800286,-1.224362,-0.976133
0.219070,-1.565523,-1.238232
1.086045,-0.798401,-0.649658
1.193390,0.544483,0.373992
0.463897,1.523317,1.114812
-0.592255,1.447375,1.057496
-1.232078,0.367576,0.239624
-1.003451,-0.955246,-0.769771
-0.065476,-1.587820,-1.255381
0.919573,-1.081833,-0.866798
1.252956,0.207922,0.118234
0.696278,1.368092,0.997629
-0.356720,1.570600,1.150484
-1.155908,0.667867,0.467620
-1.129621,-0.695825,-0.571168
-0.294507,-1.545492,-1.222828
0.752584,-1.271962,-1.012669
1.259410,-0.068255,-0.092034
0.859928,1.202910,0.872807
-0.160302,1.623462,1.190353
-1.065359,0.886020,0.632988
-1.199659,-0.476567,-0.403559
-0.463897,-1.477148,-1.170285
0.609676,-1.389408,-1.102862
1.239959,-0.274213,-0.249073
0.966335,1.059361,0.764229
-0.013761,1.636469,1.200161
-0.984479,1.031023,0.742783
-1.233706,-0.314231,-0.279610
-0.576646,-1.411881,-1.120128
0.505564,-1.455003,-1.153264
1.215515,-0.409206,-0.352111
1.027920,0.957365,0.687023
0.079215,1.633375,1.197828
-0.928937,1.113905,0.805497
-1.247526,-0.216619,-0.205139
-0.637901,-1.368902,-1.087109
0.447987,-1.485022,-1.176337
1.199829,-0.475898,-0.403048
1.054319,0.907925,0.649581
0.118177,1.629457,1.194874
-0.907429,1.143149,0.827617
-1.250803,-0.186652,-0.182285
-0.651620,-1.358484,-1.079107
0.440259,-1.488733,-1.179190
1.199659,-0.476567,-0.403559
1.050374,0.915567,0.655369
0.103372,1.631129,1.196134
-0.922957,1.122183,0.811758
-1.246533,-0.224967,-0.211506
-0.618811,-1.382905,-1.097867
0.482774,-1.467392,-1.162786
1.215072,-0.411239,-0.353664
1.015332,0.979624,0.703876
0.034675,1.635954,1.199773
-0.973373,1.048524,0.756028
-1.230888,-0.330728,-0.292200
-0.537139,-1.436704,-1.139201
0.573217,-1.414123,-1.121850
1.239451,-0.277671,-0.251711
0.942957,1.094033,0.790463
-0.088003,1.632627,1.197264
-1.050983,0.914393,0.654480
-1.193390,-0.500590,-0.421912
-0.401864,-1.506092,-1.192535
0.705431,-1.314620,-1.045421
1.259189,-0.073174,-0.095782
0.822618,1.245696,0.905151
-0.262834,1.601095,1.173485
-1.141361,0.708923,0.498759
-1.117620,-0.725897,-0.594174
-0.208220,-1.567904,-1.240063
0.867150,-1.149066,-0.918361
1.253518,0.201626,0.113445
0.641696,1.411849,1.030674
-0.482774,1.513527,1.107424
-1.221897,0.422380,0.281265
-0.983101,-0.988466,-0.795227
0.044579,-1.588985,-1.256277
1.037087,-0.896089,-0.724455
1.195337,0.537148,0.368423
0.389844,1.557452,1.140566
-0.731218,1.337373,0.974426
-1.261144,0.052759,0.000145
-0.769265,-1.255850,-1.000301
0.347734,-1.527601,-1.209071
1.182480,-0.539679,-0.451781
1.054319,0.907925,0.649581
0.065476,1.634386,1.198590
-0.977560,1.041984,0.751079
-1.220519,-0.385428,-0.333956
-0.462361,-1.477922,-1.170880
0.676422,-1.338875,-1.064047
1.258888,-0.079496,-0.100600
0.803685,1.266145,0.920607
-0.315871,1.585078,1.161404
-1.174638,0.609946,0.423676
-1.060321,-0.851655,-0.690428
-0.065476,-1.587820,-1.255381
0.984479,-0.986273,-0.793546
1.214776,0.456391,0.307101
0.431478,1.539085,1.126708
-0.713168,1.353519,0.986622
-1.261144,0.052759,0.000145
-0.751700,-1.272800,-1.013313
0.389844,-1.511164,-1.196434
1.203838,-0.459811,-0.390759
1.003451,0.999925,0.719244
-0.044579,1.635555,1.199472
-1.055526,0.905568,0.647795
-1.172621,-0.572513,-0.476876
-0.294507,-1.545492,-1.222828
0.834652,-1.187004,-0.947466
1.253518,0.201626,0.113445
0.603402,1.439689,1.051693
-0.562896,1.466747,1.072118
-1.247929,0.256782,0.155396
-0.863546,-1.153406,-0.921690
0.262834,-1.554651,-1.229871
1.163696,-0.600525,-0.498289
1.062403,0.891962,0.637490
0.044029,1.635580,1.199491
-1.013041,0.983590,0.706878
-1.193390,-0.500590,-0.421912
-0.338730,-1.530851,-1.211570
0.810874,-1.213139,-0.967521
1.255304,0.179922,0.096933
0.605818,1.438000,1.050418
-0.573217,1.460079,1.067085
-1.251433,0.223997,0.130462
-0.833826,-1.187934,-0.948180
0.315871,-1.538691,-1.217599
1.188495,-0.518523,-0.435614
1.015332,0.979624,0.703876
-0.053379,1.635117,1.199142
-1.075547,0.865092,0.617134
-1.146692,-0.650129,-0.536217
-0.201702,-1.569274,-1.241117
0.922957,-1.077212,-0.863254
1.227555,0.392979,0.258927
0.439227,1.535434,1.123954
-0.741497,1.327908,0.967275
-1.260247,-0.046463,-0.075429
-0.651620,-1.358484,-1.079107
0.541617,-1.433999,-1.137123
1.249105,-0.202691,-0.194516
0.833826,1.233199,0.895705
-0.332893,1.579274,1.157027
-1.199829,0.519762,0.355224
-0.983101,-0.988466,-0.795227
0.123656,-1.582236,-1.251086
1.118893,-0.722780,-0.591789
1.098701,0.814687,0.578940
0.079215,1.633375,1.197828
-1.013041,0.983590,0.706878
-1.181520,-0.542975,-0.454300
-0.270366,-1.552572,-1.228272
0.888881,-1.122152,-0.897717
1.233706,0.357940,0.232301
0.445928,1.532218,1.121527
-0.752584,1.317470,0.959390
-1.258305,-0.090732,-0.109162
-0.603402,-1.393801,-1.106237
0.609676,-1.389408,-1.102862
1.258922,-0.078794,-0.100064
0.741497,1.327908,0.967275
-0.464920,1.522798,1.114420
-1.239451,0.321353,0.204491
-0.859928,-1.157728,-0.925005
0.322262,-1.536558,-1.215959
1.203838,-0.459811,-0.390759
0.959223,1.070120,0.772370
-0.184839,1.619121,1.187079
-1.155908,0.667867,0.467620
-1.040521,-0.889719,-0.719576
0.055029,-1.588458,-1.255872
1.099241,-0.769160,-0.627278
1.105394,0.799299,0.567277
0.065476,1.634386,1.198590
-1.037087,0.940638,0.674356
-1.155688,-0.624452,-0.516583
-0.175577,-1.574317,-1.244996
0.972322,-1.005360,-0.808174
1.193390,0.544483,0.373992
0.274666,1.597789,1.170992
-0.907429,1.143149,0.827617
-1.220519,-0.385428,-0.333956
-0.362524,-1.522062,-1.204812
0.844510,-1.175775,-0.938851
1.239041,0.324120,0.206595
0.439227,1.535434,1.123954
-0.785303,1.285237,0.935035
-1.250803,-0.186652,-0.182285
-0.505059,-1.455284,-1.153480
0.731218,-1.291806,-1.027903
1.257489,0.148367,0.072922
0.560432,1.468317,1.073303
-0.683376,1.378888,1.005783
-1.260589,-0.035211,-0.066856
-0.605818,-1.392116,-1.104943
0.642643,-1.365334,-1.084369
1.261376,0.021790,-0.023439
0.641696,1.411849,1.030674
-0.609676,1.435282,1.048366
-1.260900,0.066129,0.010325
-0.668505,-1.345244,-1.068939
0.584952,-1.406380,-1.115901
1.259976,-0.054198,-0.081322
0.686611,1.376208,1.003759
-0.568799,1.462951,1.069254
-1.259189,0.116763,0.048870
-0.696278,-1.322431,-1.051419
0.561418,-1.421709,-1.127679
1.258888,-0.079496,-0.100600
0.697655,1.366923,0.996747
-0.562896,1.466747,1.072118
-1.259189,0.116763,0.048870
-0.690761,-1.327068,-1.054979
0.573217,-1.414123,-1.121850
1.259976,-0.054198,-0.081322
0.675492,1.385343,1.010658
-0.592255,1.447375,1.057496
-1.260900,0.066129,0.010325
-0.651620,-1.358484,-1.079107
0.619770,-1.382215,-1.097337
1.261376,0.021790,-0.023439
0.618811,1.428759,1.043441
-0.655386,1.401337,1.022736
-1.260589,-0.035211,-0.066856
-0.576646,-1.411881,-1.120128
0.698572,-1.320488,-1.049926
1.257489,0.148367,0.072922
0.524656,1.490154,1.089785
-0.748603,1.321246,0.962242
-1.250803,-0.186652,-0.182285
-0.462361,-1.477922,-1.170880
0.804533,-1.219891,-0.972702
1.239041,0.324120,0.206595
0.389320,1.557670,1.140730
-0.865149,1.196644,0.868070
-1.220519,-0.385428,-0.333956
-0.305201,-1.542151,-1.220259
0.928937,-1.068955,-0.856924
1.193390,0.544483,0.373992
0.209848,1.614045,1.183252
-0.994039,1.015548,0.731070
-1.155688,-0.624452,-0.516583
-0.103372,-1.584575,-1.252885
1.058229,-0.855788,-0.693593
1.105394,0.799299,0.567277
-0.013761,1.636469,1.200161
-1.118893,0.766997,0.542792
-1.040521,-0.889719,-0.719576
0.140627,-1.579954,-1.249331
1.173026,-0.571205,-0.475876
0.959223,1.070120,0.772370
-0.275740,1.597481,1.170760
-1.217262,0.444849,0.298334
-0.859928,-1.157728,-0.925005
0.416963,-1.499478,-1.187450
1.247929,-0.213139,-0.202484
0.741497,1.327908,0.967275
-0.561418,1.467689,1.072830
-1.261144,0.052759,0.000145
-0.603402,-1.393801,-1.106237
0.705431,-1.314620,-1.045421
1.252956,0.207922,0.118234
0.445928,1.532218,1.121527
-0.844510,1.221007,0.886489
-1.219541,-0.390191,-0.337592
-0.270366,-1.552572,-1.228272
0.973373,-1.003734,-0.806927
1.157445,0.663345,0.464190
0.079215,1.633375,1.197828
-1.086045,0.842754,0.600209
-1.063884,-0.844549,-0.684987
0.123656,-1.582236,-1.251086
1.176036,-0.561381,-0.468367
0.937085,1.102436,0.796821
-0.332893,1.579274,1.157027
-1.236607,0.340013,0.218675
-0.776659,-1.248528,-0.994681
0.541617,-1.433999,-1.137123
1.261144,-0.009179,-0.047025
0.583977,1.452964,1.061714
-0.741497,1.327908,0.967275
-1.243626,-0.247889,-0.228990
-0.362524,-1.522062,-1.204812
0.922957,-1.077212,-0.863254
1.179191,0.594830,0.412206
0.118177,1.629457,1.194874
-1.075547,0.865092,0.617134
-1.064770,-0.842769,-0.683624
0.140627,-1.579954,-1.249331
1.188495,-0.518523,-0.435614
0.899749,1.153247,0.835254
-0.402908,1.551913,1.136386
-1.251433,0.223997,0.130462
-0.686611,-1.330521,-1.057631
0.655386,-1.355571,-1.076870
1.255304,0.179922,0.096933
0.431478,1.539085,1.126708
-0.883005,1.174665,0.851451
-1.193390,-0.500590,-0.421912
-0.144455,-1.579398,-1.248903
1.069756,-0.832655,-0.675880
1.062403,0.891962,0.637490
-0.160302,1.623462,1.190353
-1.199829,0.519762,0.355224
-0.863546,-1.153406,-0.921690
0.464920,-1.476631,-1.169887
1.259024,-0.076686,-0.098458
0.603402,1.439689,1.051693
-0.748603,1.321246,0.962242
-1.236390,-0.297697,-0.266992
-0.294507,-1.545492,-1.222828
0.988936,-0.979123,-0.788067
1.125924,0.749445,0.529485
-0.044579,1.635555,1.199472
-1.163696,0.644550,0.449932
-0.928192,-1.069990,-0.857717
0.389844,-1.511164,-1.196434
1.253083,-0.162905,-0.164178
0.651620,1.404259,1.024942
-0.713168,1.353519,0.986622
-1.242219,-0.258289,-0.236925
-0.313206,-1.539567,-1.218272
0.984479,-0.986273,-0.793546
1.123682,0.755099,0.533772
-0.061628,1.634635,1.198778
-1.174638,0.609946,0.423676
-0.899749,-1.108197,-0.887014
0.440259,-1.488733,-1.179190
1.258888,-0.079496,-0.100600
0.583977,1.452964,1.061714
-0.785303,1.285237,0.935035
-1.220519,-0.385428,-0.333956
-0.201702,-1.569274,-1.241117
1.058229,-0.855788,-0.693593
1.054319,0.907925,0.649581
-0.210934,1.613810,1.183074
-1.223920,0.412139,0.273485
-0.769265,-1.255850,-1.000301
0.609676,-1.389408,-1.102862
1.255728,0.174316,0.092668
0.389844,1.557452,1.140566
-0.946603,1.088754,0.786469
-1.140422,-0.667345,-0.549384
0.044579,-1.588985,-1.256277
1.176036,-0.561381,-0.468367
0.882218,1.175651,0.852196
-0.482774,1.513527,1.107424
-1.261313,0.037979,-0.011110
-0.505059,-1.455284,-1.153480
0.867150,-1.149066,-0.918361
1.181520,0.586921,0.406203
0.052279,1.635176,1.199186
-1.141361,0.708923,0.498759
-0.937085,-1.057515,-0.848153
0.416963,-1.499478,-1.187450
1.259189,-0.073174,-0.095782
0.553023,1.472985,1.076827
-0.834652,1.232267,0.895001
-1.193390,-0.500590,-0.421912
-0.078666,-1.586857,-1.254640
1.133753,-0.685098,-0.562963
0.942957,1.094033,0.790463
-0.416963,1.545725,1.131718
-1.259677,0.105517,0.040310
-0.537139,-1.436704,-1.139201
0.854275,-1.164415,-0.930135
1.181520,0.586921,0.406203
0.034675,1.635954,1.199773
-1.155908,0.667867,0.467620
-0.900905,-1.106691,-0.885860
0.482774,-1.467392,-1.162786
1.261301,0.039386,-0.010038
0.456209,1.527175,1.117722
-0.922957,1.122183,0.811758
-1.140422,-0.667345,-0.549384
0.079765,-1.586769,-1.254572
1.199659,-0.476567,-0.403559
0.803685,1.266145,0.920607
-0.609676,1.435282,1.048366
-1.250803,-0.186652,-0.182285
-0.305201,-1.542151,-1.220259
1.028557,-0.911634,-0.736361
1.054319,0.907925,0.649581
-0.262834,1.601095,1.173485
-1.245155,0.279743,0.172857
-0.637901,-1.368902,-1.087109
0.785303,-1.239824,-0.988000
1.203509,0.505001,0.344016
0.079215,1.633375,1.197828
-1.147150,0.692947,0.486643
-0.899749,-1.108197,-0.887014
0.505564,-1.455003,-1.153264
1.259871,0.100596,0.036564
0.389320,1.557670,1.140730
-0.984479,1.031023,0.742783
-1.085485,-0.799611,-0.650585
0.219070,-1.565523,-1.238232
1.239959,-0.274213,-0.249073
0.651620,1.404259,1.024942
-0.784010,1.286553,0.936029
-1.199659,-0.476567,-0.403559
-0.052279,-1.588607,-1.255987
1.163696,-0.600525,-0.498289
0.859928,1.202910,0.872807
-0.568799,1.462951,1.069254
-1.252956,-0.164303,-0.165244
-0.294507,-1.545492,-1.222828
1.050983,-0.869898,-0.704397
1.015332,0.979624,0.703876
-0.356720,1.570600,1.150484
-1.259024,0.120277,0.051544
-0.500516,-1.457805,-1.155418
0.919573,-1.081833,-0.866798
1.123682,0.755099,0.533772
-0.160302,1.623462,1.190353
-1.232078,0.367576,0.239624
-0.668505,-1.345244,-1.068939
0.784010,-1.241136,-0.989007
1.193390,0.544483,0.373992
0.012661,1.636483,1.200172
-1.185328,0.573705,0.396173
-0.800286,-1.224362,-0.976133
0.655386,-1.355571,-1.076870
1.233706,0.357940,0.232301
0.158118,1.623818,1.190622
-1.130110,0.738735,0.521365
-0.899749,-1.108197,-0.887014
0.541617,-1.433999,-1.137123
1.253518,0.201626,0.113445
0.274666,1.597789,1.170992
-1.075547,0.865092,0.617134
-0.971620,-1.006444,-0.809004
0.447987,-1.485022,-1.176337
1.260589,0.078794,0.019967
0.362524,1.568388,1.148815
-1.028557,0.956216,0.686153
-1.020532,-0.925911,-0.747298
0.377784,-1.516082,-1.200215
1.261144,-0.009179,-0.047025
0.422673,1.543143,1.129771
-0.994039,1.015548,0.731070
-1.050374,-0.871069,-0.705294
0.332893,-1.532909,-1.213152
1.259677,-0.061930,-0.087214
0.456209,1.527175,1.117722
-0.975120,1.045803,0.753969
-1.063884,-0.844549,-0.684987
0.314272,-1.539218,-1.218003
1.258888,-0.079496,-0.100600
0.463897,1.523317,1.114812
-0.973373,1.048524,0.756028
-1.062403,-0.847513,-0.687256
0.322262,-1.536558,-1.215959
1.259677,-0.061930,-0.087214
0.445928,1.532218,1.121527
-0.988936,1.023857,0.737359
-1.045781,-0.879833,-0.712005
0.356720,-1.524265,-1.206506
1.261144,-0.009179,-0.047025
0.401864,1.552362,1.136726
-1.020532,0.970525,0.696987
-1.012385,-0.940076,-0.758150
0.416963,-1.499478,-1.187450
1.260589,0.078794,0.019967
0.330769,1.580016,1.157587
-1.065359,0.886020,0.632988
-0.959223,-1.025277,-0.823440
0.501526,-1.457247,-1.154989
1.253518,0.201626,0.113445
0.231527,1.609110,1.179530
-1.118893,0.766997,0.542792
-0.882218,-1.130542,-0.904152
0.607748,-1.390764,-1.103904
1.233706,0.357940,0.232301
0.103372,1.631129,1.196134
-1.174638,0.609946,0.423676
-0.776659,-1.248528,-0.994681
0.731218,-1.291806,-1.027903
1.193390,0.544483,0.373992
-0.053379,1.635117,1.199142
-1.223920,0.412139,0.273485
-0.637901,-1.368902,-1.087109
0.865149,-1.151479,-0.920212
1.123682,0.755099,0.533772
-0.236395,1.607933,1.178642
-1.255832,0.172915,0.091601
-0.462361,-1.477922,-1.170880
0.999771,-0.961387,-0.774477
1.015332,0.979624,0.703876
-0.440259,1.534943,1.123583
-1.257489,-0.104769,-0.119860
-0.248819,-1.558356,-1.232720
1.121927,-0.715283,-0.586054
0.859928,1.202910,0.872807
-0.655386,1.401337,1.022736
-1.214776,-0.412594,-0.354699
0.000000,-1.589991,-1.257051
1.215072,-0.411239,-0.353664
0.651620,1.404259,1.024942
-0.867150,1.194224,0.866240
-1.113769,-0.735228,-0.601313
0.275740,-1.551051,-1.227102
1.259976,-0.054198,-0.081322
0.389320,1.557670,1.140730
-1.055526,0.905568,0.647795
-0.942957,-1.049132,-0.841726
0.562896,-1.420769,-1.126957
1.236390,0.341394,0.219725
0.079215,1.633375,1.197828
-1.195688,0.535813,0.367410
-0.696278,-1.322431,-1.051419
0.837948,-1.183276,-0.944606
1.125924,0.749445,0.529485
-0.262834,1.601095,1.173485
-1.259976,0.097784,0.034423
-0.376733,-1.516502,-1.200538
1.069756,-0.832655,-0.675880
0.916176,1.131431,0.818754
-0.609676,1.435282,1.048366
-1.221623,-0.379979,-0.329796
0.000000,-1.589991,-1.257051
1.221897,-0.378616,-0.328755
0.605818,1.438000,1.050418
-0.922957,1.122183,0.811758
-1.060321,-0.851655,-0.690428
0.402908,-1.505644,-1.192190
1.257489,0.148367,0.072922
0.209848,1.614045,1.183252
-1.155908,0.667867,0.467620
-0.769265,-1.255850,-1.000301
0.785303,-1.239824,-0.988000
1.146692,0.694228,0.487615
-0.236395,1.607933,1.178642
-1.259677,0.105517,0.040310
-0.362524,-1.522062,-1.204812
1.088278,-0.793552,-0.645947
0.876299,1.183021,0.857769
-0.676422,1.384588,1.010088
-1.193390,-0.500590,-0.421912
0.119273,-1.582777,-1.251502
1.249105,-0.202691,-0.194516
0.459799,1.525383,1.116370
-1.037087,0.940638,0.674356
-0.937085,-1.057515,-0.848153
0.607748,-1.390764,-1.103904
1.214776,0.456391,0.307101
-0.055029,1.635026,1.199073
-1.239959,0.317893,0.201861
-0.505059,-1.455284,-1.153480
1.013041,-0.938947,-0.757285
0.959223,1.070120,0.772370
-0.584952,1.452310,1.061221
-1.219541,-0.390191,-0.337592
0.044579,-1.588985,-1.256277
1.239451,-0.277671,-0.251711
0.500516,1.503908,1.100165
-1.020532,0.970525,0.696987
-0.945875,-1.044921,-0.838498
0.609676,-1.389408,-1.102862
1.209916,0.478051,0.323551
-0.088003,1.632627,1.197264
-1.247929,0.256782,0.155396
-0.445928,-1.486018,-1.177103
1.058229,-0.855788,-0.693593
0.895108,1.159264,0.839805
-0.680134,1.381555,1.007797
-1.181520,-0.542975,-0.454300
0.184839,-1.572611,-1.243683
1.258888,-0.079496,-0.100600
0.338730,1.577209,1.155469
-1.118893,0.766997,0.542792
-0.800286,-1.224362,-0.976133
0.790461,-1.234556,-0.983957
1.123682,0.755099,0.533772
-0.332893,1.579274,1.157027
-1.258853,-0.080199,-0.101135
-0.175577,-1.574317,-1.244996
1.188495,-0.518523,-0.435614
0.651620,1.404259,1.024942
-0.928937,1.113905,0.805497
-1.020532,-0.925911,-0.747298
0.525657,-1.443513,-1.144434
1.227555,0.392979,0.258927
-0.044579,1.635555,1.199472
-1.245155,0.279743,0.172857
-0.439227,-1.489223,-1.179567
1.075547,-0.820695,-0.666724
0.853465,1.210570,0.878598
-0.748603,1.321246,0.962242
-1.139244,-0.670523,-0.551815
0.315871,-1.538691,-1.217599
1.258853,0.123790,0.054218
0.158118,1.623818,1.190622
-1.199829,0.519762,0.355224
-0.605818,-1.392116,-1.104943
0.975120,-1.001018,-0.804846
0.966335,1.059361,0.764229
-0.619770,1.428066,1.042918
-1.193390,-0.500590,-0.421912
0.184839,-1.572611,-1.243683
1.260608,-0.034507,-0.066320
0.270366,1.599008,1.171911
-1.163696,0.644550,0.449932
-0.686611,-1.330521,-1.057631
0.919573,-1.081833,-0.866798
1.012385,0.984721,0.707735
-0.562896,1.466747,1.072118
-1.209916,-0.434232,-0.371223
0.140627,-1.579954,-1.249331
1.258922,-0.078794,-0.100064
0.294507,1.591902,1.166552
-1.157882,0.662052,0.463209
-0.690761,-1.327068,-1.054979
0.922957,-1.077212,-0.863254
1.003451,0.999925,0.719244
-0.584952,1.452310,1.061221
-1.199659,-0.476567,-0.403559
0.184839,-1.572611,-1.243683
1.261144,-0.009179,-0.047025
0.231527,1.609110,1.179530
-1.185328,0.573705,0.396173
-0.618811,-1.382905,-1.097867
0.984479,-0.986273,-0.793546
0.937085,1.102436,0.796821
-0.683376,1.378888,1.005783
-1.155688,-0.624452,-0.516583
0.315871,-1.538691,-1.217599
1.255728,0.174316,0.092668
0.079215,1.633375,1.197828
-1.231128,0.373076,0.243804
-0.462361,-1.477922,-1.170880
1.088278,-0.793552,-0.645947
0.797304,1.272855,0.925678
-0.844510,1.221007,0.886489
-1.054319,-0.863443,-0.699454
0.525657,-1.443513,-1.144434
1.212528,0.466555,0.314820
-0.163031,1.623010,1.190012
-1.261144,0.052759,0.000145
-0.209848,-1.567554,-1.239794
1.199659,-0.476567,-0.403559
0.560432,1.468317,1.073303
-1.037087,0.940638,0.674356
-0.859928,-1.157728,-0.925005
0.790461,-1.234556,-0.983957
1.085485,0.843967,0.601128
-0.482774,1.513527,1.107424
-1.221623,-0.379979,-0.329796
0.140627,-1.579954,-1.249331
1.260900,-0.022548,-0.057210
0.208220,1.614396,1.183516
-1.203838,0.503657,0.342996
-0.537139,-1.436704,-1.139201
1.058229,-0.855788,-0.693593
0.822618,1.245696,0.905151
-0.837948,1.228528,0.892174
-1.045781,-0.879833,-0.712005
0.561418,-1.421709,-1.127679
1.193390,0.544483,0.373992
-0.249899,1.604534,1.176079
-1.258305,-0.090732,-0.109162
-0.074270,-1.587198,-1.254902
1.239451,-0.277671,-0.251711
0.389320,1.557670,1.140730
-1.141361,0.708923,0.498759
-0.675492,-1.339628,-1.064625
0.973373,-1.003734,-0.806927
0.916176,1.131431,0.818754
-0.748603,1.321246,0.962242
-1.098701,-0.770385,-0.628216
0.482774,-1.467392,-1.162786
1.214776,0.456391,0.307101
-0.193003,1.617536,1.185884
-1.260589,-0.035211,-0.066856
-0.103372,-1.584575,-1.252885
1.236607,-0.296317,-0.265939
0.389844,1.557452,1.140566
-1.147150,0.692947,0.486643
-0.651620,-1.358484,-1.079107
0.999771,-0.961387,-0.774477
0.876299,1.183021,0.857769
-0.804533,1.265246,0.919927
-1.054319,-0.863443,-0.699454
0.573217,-1.414123,-1.121850
1.179191,0.594830,0.412206
-0.318535,1.584191,1.160735
-1.247526,-0.216619,-0.205139
0.053379,-1.588549,-1.255942
1.258888,-0.079496,-0.100600
0.209848,1.614045,1.183252
-1.215515,0.452999,0.304524
-0.459799,-1.479207,-1.171867
1.121927,-0.715283,-0.586054
0.686611,1.376208,1.003759
-0.984479,1.031023,0.742783
-0.882218,-1.130542,-0.904152
0.810874,-1.213139,-0.967521
1.040521,0.934255,0.669522
-0.609676,1.435282,1.048366
-1.157445,-0.619293,-0.512638
