J1,J2,J3
0.000000,-0.095047,-0.535207
0.000000,-0.269694,-0.428130
0.000000,-0.422560,-0.286334
0.000000,-0.540764,-0.120981
0.000000,-0.614177,0.054696
0.000000,-0.636344,0.226386
0.000000,-0.605089,0.379815
0.000000,-0.522747,0.501919
0.000000,-0.396006,0.581980
0.000000,-0.235361,0.612630
0.000000,-0.054255,0.590614
0.000000,0.132021,0.517224
0.000000,0.307587,0.398321
0.000000,0.457278,0.243937
0.000000,0.567918,0.067448
0.000000,0.629466,-0.115588
0.000000,0.635958,-0.288844
0.000000,0.586154,-0.436719
0.000000,0.483809,-0.545793
0.000000,0.337520,-0.606065
0.000000,0.160099,-0.611876
0.000000,-0.032487,-0.562437
0.000000,-0.222543,-0.461920
0.000000,-0.392307,-0.319130
0.000000,-0.525675,-0.146788
0.000000,-0.609808,0.039518
0.000000,-0.636434,0.222656
0.000000,-0.602713,0.385455
0.000000,-0.511564,0.512290
0.000000,-0.371411,0.590612
0.000000,-0.195410,0.612276
0.000000,-0.000215,0.574496
0.000000,0.195565,0.480307
0.000000,0.373089,0.338428
0.000000,0.515035,0.162521
0.000000,0.607247,-0.030121
0.000000,0.640149,-0.220300
0.000000,0.609802,-0.388892
0.000000,0.518478,-0.518821
0.000000,0.374651,-0.596835
0.000000,0.192347,-0.614864
0.000000,-0.010134,-0.570841
0.000000,-0.212034,-0.468927
0.000000,-0.392307,-0.319130
0.000000,-0.531893,-0.136391
0.000000,-0.615832,0.060812
0.000000,-0.634952,0.252213
0.000000,-0.586925,0.417762
0.000000,-0.476567,0.539694
0.000000,-0.315347,0.604497
0.000000,-0.120189,0.604515
0.000000,0.088295,0.539004
0.000000,0.287934,0.414429
0.000000,0.457278,0.243937
0.000000,0.577833,0.046007
0.000000,0.636042,-0.157576
0.000000,0.624858,-0.344184
0.000000,0.544705,-0.492943
0.000000,0.403694,-0.587121
0.000000,0.216978,-0.616031
0.000000,0.005243,-0.576221
0.000000,-0.207547,-0.471862
0.000000,-0.396911,-0.314318
0.000000,-0.540764,-0.120981
0.000000,-0.622119,0.086530
0.000000,-0.631191,0.284640
0.000000,-0.566631,0.450405
0.000000,-0.435725,0.564143
0.000000,-0.253557,0.611860
0.000000,-0.041252,0.587121
0.000000,0.176448,0.492091
0.000000,0.373991,0.337530
0.000000,0.527920,0.141662
0.000000,0.619573,-0.071964
0.000000,0.637349,-0.277373
0.000000,0.578275,-0.449419
0.000000,0.448649,-0.566947
0.000000,0.263596,-0.615430
0.000000,0.045467,-0.588745
0.000000,-0.178786,-0.489904
0.000000,-0.380987,-0.330706
0.000000,-0.535394,-0.130393
0.000000,-0.622119,0.086530
0.000000,-0.629816,0.293126
0.000000,-0.557225,0.463246
0.000000,-0.413373,0.574815
0.000000,-0.216419,0.612805
0.000000,0.008663,0.571446
0.000000,0.233210,0.455308
0.000000,0.428425,0.278978
0.000000,0.568941,0.065308
0.000000,0.636042,-0.157576
0.000000,0.620191,-0.360073
0.000000,0.522539,-0.515167
0.000000,0.355142,-0.602102
0.000000,0.139715,-0.609163
0.000000,-0.095047,-0.535207
0.000000,-0.317285,-0.389791
0.000000,-0.496419,-0.191972
0.000000,-0.607522,0.032052
0.000000,-0.634952,0.252213
0.000000,-0.574642,0.438430
0.000000,-0.434711,0.564665
0.000000,-0.234329,0.612656
0.000000,-0.001048,0.574776
0.000000,0.232952,0.455488
0.000000,0.435189,0.271042
0.000000,0.577233,0.047349
0.000000,0.638612,-0.183695
0.000000,0.609802,-0.388892
0.000000,0.493900,-0.538651
0.000000,0.306617,-0.611334
0.000000,0.074415,-0.596363
0.000000,-0.169106,-0.495682
0.000000,-0.388112,-0.323461
0.000000,-0.549977,-0.104175
0.000000,-0.630342,0.130682
0.000000,-0.616950,0.346883
0.000000,-0.511564,0.512290
0.000000,-0.329710,0.601645
0.000000,-0.098321,0.600619
0.000000,0.148266,0.508392
0.000000,0.373315,0.338204
0.000000,0.542983,0.115610
0.000000,0.631258,-0.125356
0.000000,0.623936,-0.347523
0.000000,0.521084,-0.516490
0.000000,0.337520,-0.606065
0.000000,0.101002,-0.602318
0.000000,-0.151794,-0.505654
0.000000,-0.380987,-0.330706
0.000000,-0.549977,-0.104175
0.000000,-0.631522,0.139021
0.000000,-0.612321,0.360854
0.000000,-0.495235,0.525945
0.000000,-0.298810,0.607225
0.000000,-0.054255,0.590614
0.000000,0.199524,0.477791
0.000000,0.421991,0.286380
0.000000,0.577233,0.047349
0.000000,0.639605,-0.200063
0.000000,0.598004,-0.414966
0.000000,0.458110,-0.561775
0.000000,0.242027,-0.616180
0.000000,-0.014886,-0.569113
0.000000,-0.269694,-0.428130
0.000000,-0.479199,-0.216164
0.000000,-0.607522,0.032052
0.000000,-0.632505,0.275368
0.000000,-0.549668,0.472749
0.000000,-0.372988,0.590109
0.000000,-0.132428,0.606380
0.000000,0.131206,0.517656
0.000000,0.373089,0.338428
0.000000,0.551768,0.099445
0.000000,0.636042,-0.157576
0.000000,0.610393,-0.387430
0.000000,0.478099,-0.549607
0.000000,0.261301,-0.615549
0.000000,-0.002306,-0.573621
0.000000,-0.265891,-0.431004
0.000000,-0.481947,-0.212407
0.000000,-0.611151,0.044048
0.000000,-0.629816,0.293126
0.000000,-0.534366,0.490131
0.000000,-0.341976,0.598838
0.000000,-0.087341,0.598393
0.000000,0.183638,0.487729
0.000000,0.421991,0.286380
0.000000,0.584246,0.031231
0.000000,0.640131,-0.230319
0.000000,0.578275,-0.449419
0.000000,0.408874,-0.585133
0.000000,0.162534,-0.612158
0.000000,-0.114898,-0.525405
0.000000,-0.370840,-0.340786
0.000000,-0.556195,-0.092311
0.000000,-0.635132,0.173883
0.000000,-0.592273,0.407677
0.000000,-0.435725,0.564143
0.000000,-0.195410,0.612276
0.000000,0.082795,0.541541
0.000000,0.345763,0.364649
0.000000,0.542983,0.115610
0.000000,0.635947,-0.156795
0.000000,0.605598,-0.398817
0.000000,0.456547,-0.562654
0.000000,0.216978,-0.616031
0.000000,-0.066209,-0.548443
0.000000,-0.336467,-0.373005
0.000000,-0.539137,-0.123860
0.000000,-0.632912,0.150183
0.000000,-0.598567,0.394738
0.000000,-0.442964,0.560305
0.000000,-0.197522,0.612363
0.000000,0.088295,0.539004
0.000000,0.356900,0.354189
0.000000,0.553870,0.095459
0.000000,0.638612,-0.183695
0.000000,0.592678,-0.425193
0.000000,0.424143,-0.578787
0.000000,0.166857,-0.612636
0.000000,-0.125879,-0.519737
0.000000,-0.392307,-0.319130
0.000000,-0.575580,-0.052001
0.000000,-0.636344,0.226386
0.000000,-0.561474,0.457595
0.000000,-0.366886,0.592020
0.000000,-0.093933,0.599751
0.000000,0.199524,0.477791
0.000000,0.451213,0.251568
0.000000,0.607247,-0.030121
0.000000,0.633352,-0.305808
0.000000,0.522539,-0.515167
0.000000,0.297501,-0.612505
0.000000,0.006641,-0.576694
0.000000,-0.286038,-0.415469
0.000000,-0.515227,-0.163589
0.000000,-0.629376,0.124412
0.000000,-0.602713,0.385455
0.000000,-0.441164,0.561278
0.000000,-0.180828,0.611477
0.000000,0.120323,0.523333
0.000000,0.395289,0.315674
0.000000,0.582530,0.035263
0.000000,0.639312,-0.253826
0.000000,0.551478,-0.485263
0.000000,0.337520,-0.606065
0.000000,0.045467,-0.588745
0.000000,-0.257483,-0.437262
0.000000,-0.500587,-0.185870
0.000000,-0.626606,0.108415
0.000000,-0.605777,0.378133
0.000000,-0.442964,0.560305
0.000000,-0.176300,0.611158
0.000000,0.132021,0.517224
0.000000,0.410177,0.299616
0.000000,0.592980,0.009709
0.000000,0.636688,-0.283124
0.000000,0.529535,-0.508588
0.000000,0.295520,-0.612738
0.000000,-0.010134,-0.570841
0.000000,-0.313644,-0.392887
0.000000,-0.540764,-0.120981
0.000000,-0.635556,0.180277
0.000000,-0.574642,0.438430
0.000000,-0.372988,0.590109
0.000000,-0.079914,0.596787
0.000000,0.233210,0.455308
0.000000,0.490116,0.199796
0.000000,0.627621,-0.106321
0.000000,0.610812,-0.386384
0.000000,0.442232,-0.570257
0.000000,0.162534,-0.612158
0.000000,-0.158571,-0.501805
0.000000,-0.439618,-0.266521
0.000000,-0.608595,0.035519
0.000000,-0.622055,0.329043
0.000000,-0.476567,0.539694
0.000000,-0.209356,0.612710
0.000000,0.111590,0.527758
0.000000,0.404825,0.305467
0.000000,0.595563,0.002979
0.000000,0.634176,-0.300891
0.000000,0.509158,-0.526780
0.000000,0.251312,-0.615959
0.000000,-0.072879,-0.545487
0.000000,-0.378071,-0.333631
0.000000,-0.582981,-0.034951
0.000000,-0.632782,0.273217
0.000000,-0.514199,0.509926
0.000000,-0.258893,0.611519
0.000000,0.065432,0.549261
0.000000,0.373089,0.338428
0.000000,0.582530,0.035263
0.000000,0.637271,-0.278094
0.000000,0.521084,-0.516490
0.000000,0.263596,-0.615430
0.000000,-0.066209,-0.548443
0.000000,-0.378071,-0.333631
0.000000,-0.585638,-0.028550
0.000000,-0.631191,0.284640
0.000000,-0.502146,0.520366
0.000000,-0.234329,0.612656
0.000000,0.098452,0.534200
0.000000,0.404825,0.305467
0.000000,0.600327,-0.009942
0.000000,0.629976,-0.323157
0.000000,0.483809,-0.545793
0.000000,0.201126,-0.615393
0.000000,-0.139003,-0.512730
0.000000,-0.439618,-0.266521
0.000000,-0.614177,0.054696
0.000000,-0.612321,0.360854
0.000000,-0.434711,0.564665
0.000000,-0.132428,0.606380
0.000000,0.208205,0.472183
0.000000,0.490116,0.199796
0.000000,0.632334,-0.131674
0.000000,0.592678,-0.425193
0.000000,0.380740,-0.594991
0.000000,0.056894,-0.591893
0.000000,-0.284039,-0.417045
0.000000,-0.540764,-0.120981
0.000000,-0.636534,0.210659
0.000000,-0.542815,0.480820
0.000000,-0.287721,0.608735
0.000000,0.052999,0.554519
0.000000,0.378707,0.332799
0.000000,0.592980,0.009709
0.000000,0.631269,-0.316951
0.000000,0.480320,-0.548142
0.000000,0.183796,-0.614230
0.000000,-0.169106,-0.495682
0.000000,-0.470268,-0.228122
0.000000,-0.626606,0.108415
0.000000,-0.589793,0.412448
0.000000,-0.371411,0.590612
0.000000,-0.038759,0.586423
0.000000,0.306369,0.399343
0.000000,0.558410,0.086675
0.000000,0.639312,-0.253826
0.000000,0.522378,-0.515315
0.000000,0.242027,-0.616180
0.000000,-0.114898,-0.525405
0.000000,-0.435560,-0.271327
0.000000,-0.617560,0.067452
0.000000,-0.602713,0.385455
0.000000,-0.396006,0.581980
0.000000,-0.063373,0.592918
0.000000,0.289915,0.412841
0.000000,0.552190,0.098649
0.000000,0.639610,-0.248173
0.000000,0.522539,-0.515167
0.000000,0.236583,-0.616239
0.000000,-0.126701,-0.519306
0.000000,-0.448623,-0.255633
0.000000,-0.622991,0.090494
0.000000,-0.592273,0.407677
0.000000,-0.366886,0.592020
0.000000,-0.021022,0.581200
0.000000,0.332344,0.376860
0.000000,0.577833,0.046007
0.000000,0.634176,-0.300891
0.000000,0.480873,-0.547774
0.000000,0.166857,-0.612636
0.000000,-0.203579,-0.474430
0.000000,-0.505210,-0.178982
0.000000,-0.635293,0.176188
0.000000,-0.549668,0.472749
0.000000,-0.277772,0.609878
0.000000,0.088295,0.539004
0.000000,0.425321,0.282566
0.000000,0.619573,-0.071964
0.000000,0.604046,-0.402290
0.000000,0.381862,-0.594641
0.000000,0.027602,-0.583460
0.000000,-0.336467,-0.373005
0.000000,-0.582981,-0.034951
0.000000,-0.625385,0.315399
0.000000,-0.449110,0.556890
0.000000,-0.116099,0.603841
0.000000,0.257813,0.437625
0.000000,0.542983,0.115610
0.000000,0.639610,-0.248173
0.000000,0.512020,-0.524397
0.000000,0.202983,-0.615489
0.000000,-0.178786,-0.489904
0.000000,-0.496419,-0.191972
0.000000,-0.635132,0.173883
0.000000,-0.544982,0.478320
0.000000,-0.258893,0.611519
0.000000,0.120323,0.523333
0.000000,0.457278,0.243937
0.000000,0.631258,-0.125356
0.000000,0.578275,-0.449419
0.000000,0.315167,-0.610081
0.000000,-0.063706,-0.549536
0.000000,-0.419207,-0.290111
0.000000,-0.619342,0.074615
0.000000,-0.589793,0.412448
0.000000,-0.341976,0.598838
0.000000,0.032235,0.562799
0.000000,0.395289,0.315674
0.000000,0.613683,-0.050804
0.000000,0.605598,-0.398817
0.000000,0.371700,-0.597694
0.000000,-0.002306,-0.573621
0.000000,-0.375594,-0.336098
0.000000,-0.605833,0.026717
0.000000,-0.605089,0.379815
0.000000,-0.374113,0.589746
0.000000,-0.001048,0.574776
0.000000,0.373089,0.338428
0.000000,0.606983,-0.029314
0.000000,0.610812,-0.386384
0.000000,0.380740,-0.594991
0.000000,0.003286,-0.575555
0.000000,-0.375594,-0.336098
0.000000,-0.607522,0.032052
0.000000,-0.601539,0.388152
0.000000,-0.360503,0.593915
0.000000,0.021146,0.566967
0.000000,0.395289,0.315674
0.000000,0.616756,-0.061527
0.000000,0.598004,-0.414966
0.000000,0.343907,-0.604712
0.000000,-0.046996,-0.556611
0.000000,-0.419207,-0.290111
0.000000,-0.622991,0.090494
0.000000,-0.576425,0.435617
0.000000,-0.298810,0.607225
0.000000,0.098452,0.534200
0.000000,0.457278,0.243937
0.000000,0.634575,-0.146359
0.000000,0.557746,-0.477718
0.000000,0.255163,-0.615822
0.000000,-0.151794,-0.505654
0.000000,-0.496419,-0.191972
0.000000,-0.636374,0.199329
0.000000,-0.514199,0.509926
0.000000,-0.180828,0.611477
0.000000,0.226995,0.459604
0.000000,0.542983,0.115610
0.000000,0.637349,-0.277373
0.000000,0.469083,-0.555314
0.000000,0.105417,-0.603208
0.000000,-0.302640,-0.402074
0.000000,-0.582981,-0.034951
0.000000,-0.616950,0.346883
0.000000,-0.390765,0.583964
0.000000,-0.000215,0.574496
0.000000,0.391127,0.320046
0.000000,0.619573,-0.071964
0.000000,0.587823,-0.433865
0.000000,0.306617,-0.611334
0.000000,-0.106089,-0.529825
0.000000,-0.473082,-0.224396
0.000000,-0.635293,0.176188
0.000000,-0.522747,0.501919
0.000000,-0.184816,0.611730
0.000000,0.232952,0.455488
0.000000,0.551768,0.099445
0.000000,0.634176,-0.300891
0.000000,0.442232,-0.570257
0.000000,0.056894,-0.591893
0.000000,-0.353608,-0.357297
0.000000,-0.607522,0.032052
0.000000,-0.592273,0.407677
0.000000,-0.315347,0.604497
0.000000,0.100645,0.533143
0.000000,0.473294,0.223036
0.000000,0.638907,-0.187801
0.000000,0.522539,-0.515167
0.000000,0.173056,-0.613271
0.000000,-0.254412,-0.439516
0.000000,-0.566712,-0.071134
0.000000,-0.622055,0.329043
0.000000,-0.396006,0.581980
0.000000,0.008663,0.571446
0.000000,0.410177,0.299616
0.000000,0.628430,-0.110296
0.000000,0.563534,-0.470336
0.000000,0.242027,-0.616180
0.000000,-0.190823,-0.482515
0.000000,-0.535394,-0.130393
0.000000,-0.631718,0.281084
0.000000,-0.435725,0.564143
0.000000,-0.038759,0.586423
0.000000,0.376690,0.334830
0.000000,0.620198,-0.074370
0.000000,0.578275,-0.449419
0.000000,0.267410,-0.615209
0.000000,-0.169106,-0.495682
0.000000,-0.525675,-0.146788
0.000000,-0.633136,0.270343
0.000000,-0.441164,0.561278
0.000000,-0.041252,0.587121
0.000000,0.378707,0.332799
0.000000,0.622015,-0.081580
0.000000,0.572782,-0.457606
0.000000,0.251312,-0.615959
0.000000,-0.190823,-0.482515
0.000000,-0.540764,-0.120981
0.000000,-0.628941,0.298044
0.000000,-0.413373,0.574815
0.000000,0.001172,0.574027
0.000000,0.415904,0.293257
0.000000,0.632334,-0.131674
0.000000,0.544705,-0.492943
0.000000,0.192347,-0.614864
0.000000,-0.254412,-0.439516
0.000000,-0.575580,-0.052001
0.000000,-0.612321,0.360854
0.000000,-0.347346,0.597498
0.000000,0.088295,0.539004
0.000000,0.481618,0.211712
0.000000,0.640160,-0.222059
0.000000,0.483809,-0.545793
0.000000,0.086897,-0.599284
0.000000,-0.353608,-0.357297
0.000000,-0.615832,0.060812
0.000000,-0.567642,0.448950
0.000000,-0.234329,0.612656
0.000000,0.216582,0.466650
0.000000,0.560436,0.082676
0.000000,0.624858,-0.344184
0.000000,0.374651,-0.596835
0.000000,-0.066209,-0.548443
0.000000,-0.473082,-0.224396
0.000000,-0.636537,0.212665
0.000000,-0.473049,0.542087
0.000000,-0.067513,0.593923
0.000000,0.373089,0.338428
0.000000,0.624855,-0.093571
0.000000,0.557746,-0.477718
0.000000,0.202983,-0.615489
0.000000,-0.257483,-0.437262
0.000000,-0.582981,-0.034951
0.000000,-0.602713,0.385455
0.000000,-0.307355,0.605888
0.000000,0.148266,0.508392
0.000000,0.527920,0.141662
0.000000,0.634176,-0.300891
0.000000,0.408874,-0.585133
0.000000,-0.032487,-0.562437
0.000000,-0.456481,-0.245873
0.000000,-0.636374,0.199329
0.000000,-0.476567,0.539694
0.000000,-0.063373,0.592918
0.000000,0.384058,0.327358
0.000000,0.629466,-0.115588
0.000000,0.541008,-0.496943
0.000000,0.162534,-0.612158
0.000000,-0.303869,-0.401061
0.000000,-0.604797,0.023515
0.000000,-0.576425,0.435617
0.000000,-0.235361,0.612630
0.000000,0.233210,0.455308
0.000000,0.577233,0.047349
0.000000,0.610393,-0.387430
0.000000,0.311512,-0.610636
0.000000,-0.158571,-0.501805
0.000000,-0.540764,-0.120981
0.000000,-0.622928,0.325652
0.000000,-0.360503,0.593915
0.000000,0.100645,0.533143
0.000000,0.507515,0.174167
0.000000,0.636688,-0.283124
0.000000,0.414222,-0.582994
0.000000,-0.039465,-0.559672
0.000000,-0.470833,-0.227378
0.000000,-0.636210,0.230601
0.000000,-0.442964,0.560305
0.000000,-0.001048,0.574776
0.000000,0.442265,0.262562
0.000000,0.639605,-0.200063
0.000000,0.478099,-0.549607
0.000000,0.045467,-0.588745
